#TFM v1.0.8 by tritical
field = bottom
crc32 = 30e08e79
#   5678 (91)
#   7223 (98)
#   7907 (256)
#   8933 (86)
#   9741 (81)
#   10074 (85)
#   10169 (92)
#   10391 (91)
#   11283 (86)
#   11792 (256)
#   11793 (256)
#   11794 (256)
#   11795 (234)
#   11796 (256)
#   11797 (256)
#   11798 (180)
#   11799 (256)
#   11800 (226)
#   11801 (256)
#   11802 (256)
#   11803 (253)
#   11804 (256)
#   11805 (132)
#   11806 (256)
#   11807 (256)
#   11808 (220)
#   11809 (256)
#   11810 (244)
#   11811 (256)
#   11812 (256)
#   12026 (84)
#   12202 (152)
#   12204 (108)
#   12205 (148)
#   12206 (93)
#   12207 (147)
#   12208 (183)
#   12209 (183)
#   12843 (96)
#   12904 (229)
#   13139 (94)
#   13144 (95)
#   13425 (106)
#   13448 (89)
#   13458 (82)
#   13459 (113)
#   13461 (93)
#   13462 (85)
#   13480 (114)
#   13482 (125)
#   13493 (84)
#   13504 (103)
#   13516 (85)
#   13517 (85)
#   13518 (86)
#   13526 (103)
#   13527 (98)
#   13528 (87)
#   14624 (88)
#   14747 (95)
#   15479 (86)
#   16908 (88)
#   16929 (94)
#   16935 (81)
#   16942 (89)
#   17166 (95)
#   18076 (86)
#   18578 (85)
#   18601 (91)
#   20474 (256)
#   20475 (108)
#   20476 (256)
#   20477 (253)
#   20478 (189)
#   20479 (170)
#   20481 (256)
#   20482 (256)
#   20484 (197)
#   20486 (256)
#   20487 (256)
#   20488 (124)
#   20489 (252)
#   20490 (134)
#   20491 (250)
#   20492 (226)
#   20493 (102)
#   20494 (256)
#   20495 (155)
#   20496 (207)
#   20497 (103)
#   20499 (251)
#   20500 (190)
#   20501 (195)
#   20502 (128)
#   20504 (189)
#   20506 (164)
#   20507 (102)
#   21111 (98)
#   21918 (85)
#   22135 (149)
#   22136 (125)
#   22137 (154)
#   22138 (227)
#   22139 (111)
#   22140 (102)
#   22141 (138)
#   22142 (131)
#   22143 (109)
#   22144 (133)
#   22145 (136)
#   22146 (125)
#   22147 (237)
#   22148 (131)
#   22149 (90)
#   22150 (113)
#   22151 (85)
#   22152 (94)
#   22153 (221)
#   22154 (121)
#   22155 (134)
#   22156 (139)
#   22157 (127)
#   22158 (114)
#   22159 (135)
#   22160 (131)
#   22161 (138)
#   22162 (226)
#   22163 (122)
#   22164 (129)
#   22165 (187)
#   22166 (190)
#   22167 (189)
#   22168 (241)
#   22169 (189)
#   22170 (186)
#   22171 (163)
#   22172 (190)
#   22173 (185)
#   22174 (194)
#   22175 (194)
#   22176 (199)
#   22177 (245)
#   22178 (137)
#   22179 (156)
#   22180 (115)
#   22181 (144)
#   22182 (146)
#   22183 (231)
#   22184 (141)
#   22185 (153)
#   22186 (147)
#   22187 (152)
#   22188 (144)
#   22189 (123)
#   22190 (122)
#   22191 (119)
#   22192 (229)
#   22193 (142)
#   22194 (130)
#   22195 (148)
#   22196 (128)
#   22197 (133)
#   22198 (219)
#   22199 (136)
#   22200 (124)
#   22201 (161)
#   22202 (139)
#   22203 (132)
#   22204 (172)
#   22205 (118)
#   22206 (124)
#   22207 (213)
#   22208 (151)
#   22209 (119)
#   22371 (83)
#   23457 (84)
#   24056 (89)
#   25583 (126)
#   25999 (89)
#   26820 (256)
#   26950 (82)
#   26970 (87)
#   27001 (91)
#   29100 (82)
#   29300 (256)
#   29301 (256)
#   29302 (228)
#   29303 (256)
#   29304 (256)
#   29305 (241)
#   29306 (208)
#   29307 (109)
#   29308 (256)
#   29309 (130)
#   29310 (252)
#   29311 (255)
#   29312 (219)
#   29313 (256)
#   29315 (250)
#   29316 (217)
#   29317 (119)
#   29318 (256)
#   29319 (252)
#   29320 (247)
#   29321 (218)
#   29322 (115)
#   29323 (256)
#   29324 (139)
#   29325 (255)
#   29326 (256)
#   29327 (256)
#   29328 (256)
#   29330 (256)
#   29331 (216)
#   29332 (113)
#   29333 (256)
#   29334 (256)
#   29335 (230)
#   29336 (193)
#   29337 (256)
#   29338 (256)
#   29339 (256)
#   29340 (256)
#   29341 (256)
#   29342 (256)
#   29343 (256)
#   29344 (256)
#   29345 (256)
#   29346 (256)
#   29347 (256)
#   29348 (256)
#   29349 (256)
#   29350 (256)
#   29351 (256)
#   29352 (256)
#   29353 (256)
#   29354 (256)
#   29355 (256)
#   29356 (256)
#   29357 (256)
#   29358 (256)
#   29359 (256)
#   29360 (256)
#   29361 (256)
#   29362 (256)
#   29363 (256)
#   29364 (256)
#   29365 (256)
#   29366 (256)
#   29367 (256)
#   29368 (256)
#   29369 (256)
#   29370 (256)
#   29371 (256)
#   29372 (256)
#   29373 (256)
#   29374 (256)
#   29375 (256)
#   29376 (256)
#   29377 (256)
#   29378 (256)
#   29379 (210)
#   29380 (256)
#   29382 (256)
#   29383 (256)
#   29384 (256)
#   29385 (81)
#   29386 (256)
#   29387 (107)
#   29391 (256)
#   29395 (256)
#   29396 (198)
#   29397 (256)
#   29398 (256)
#   29399 (89)
#   29400 (256)
#   29402 (256)
#   29403 (256)
#   29404 (256)
#   29405 (256)
#   29406 (256)
#   29407 (256)
#   29408 (256)
#   29409 (256)
#   29410 (256)
#   29411 (256)
#   29412 (256)
#   29413 (256)
#   29414 (256)
#   29415 (256)
#   29416 (256)
#   29417 (256)
#   29418 (240)
#   29420 (256)
#   29421 (256)
#   29422 (186)
#   29423 (256)
#   29424 (256)
#   29425 (256)
#   29426 (171)
#   29427 (256)
#   29428 (256)
#   29429 (256)
#   29430 (256)
#   29431 (256)
#   29432 (256)
#   29433 (256)
#   29434 (251)
#   29435 (256)
#   29436 (256)
#   29437 (256)
#   29438 (256)
#   29439 (127)
#   29440 (256)
#   29441 (256)
#   29442 (256)
#   29443 (256)
#   29444 (256)
#   29445 (256)
#   29446 (256)
#   29447 (198)
#   29448 (256)
#   29449 (252)
#   29450 (256)
#   29451 (256)
#   29452 (256)
#   29453 (256)
#   29454 (168)
#   29455 (256)
#   29456 (256)
#   29457 (253)
#   29458 (256)
#   29459 (256)
#   29460 (256)
#   29461 (256)
#   29462 (184)
#   29463 (256)
#   29464 (255)
#   29465 (256)
#   29466 (256)
#   29467 (256)
#   29468 (256)
#   29469 (215)
#   29470 (256)
#   29471 (256)
#   29472 (256)
#   29473 (256)
#   29474 (256)
#   29475 (256)
#   29476 (256)
#   29477 (256)
#   29478 (256)
#   29479 (171)
#   29480 (256)
#   29481 (256)
#   29482 (114)
#   29484 (256)
#   29485 (248)
#   29487 (256)
#   29488 (256)
#   29489 (254)
#   29491 (256)
#   29492 (256)
#   29495 (256)
#   29496 (256)
#   29497 (176)
#   29499 (256)
#   29500 (244)
#   29502 (256)
#   29503 (256)
#   29504 (254)
#   29506 (256)
#   29507 (256)
#   29510 (256)
#   29511 (256)
#   29512 (168)
#   29514 (256)
#   29515 (245)
#   29517 (256)
#   29518 (256)
#   29519 (256)
#   29521 (256)
#   29522 (256)
#   29525 (256)
#   29526 (256)
#   29527 (173)
#   29529 (256)
#   29530 (235)
#   29532 (256)
#   29533 (256)
#   29534 (256)
#   29536 (256)
#   29537 (256)
#   29540 (256)
#   29541 (256)
#   29542 (192)
#   29544 (256)
#   29545 (242)
#   29547 (256)
#   29548 (256)
#   29549 (254)
#   29551 (256)
#   29552 (256)
#   29554 (256)
#   29555 (252)
#   29556 (256)
#   29557 (250)
#   29559 (256)
#   29560 (243)
#   29561 (256)
#   29562 (248)
#   29564 (256)
#   29565 (249)
#   29566 (256)
#   29567 (251)
#   29569 (256)
#   29570 (218)
#   29571 (256)
#   29572 (247)
#   29573 (256)
#   29574 (256)
#   29575 (246)
#   29576 (256)
#   29577 (250)
#   29578 (256)
#   29579 (256)
#   29580 (252)
#   29581 (256)
#   29582 (254)
#   29584 (256)
#   29585 (255)
#   29586 (256)
#   29587 (248)
#   29589 (256)
#   29590 (229)
#   29591 (256)
#   29592 (245)
#   29594 (256)
#   29595 (251)
#   29596 (256)
#   29597 (251)
#   29598 (103)
#   29599 (256)
#   29600 (223)
#   29601 (256)
#   29602 (253)
#   29603 (218)
#   29604 (256)
#   29605 (250)
#   29606 (256)
#   29607 (249)
#   29609 (256)
#   29610 (235)
#   29611 (256)
#   29612 (252)
#   29614 (256)
#   29615 (256)
#   29616 (256)
#   29617 (254)
#   29619 (256)
#   29620 (256)
#   29621 (256)
#   29622 (253)
#   29624 (256)
#   29625 (251)
#   29626 (256)
#   29627 (256)
#   29628 (131)
#   29629 (256)
#   29630 (245)
#   29631 (256)
#   29632 (253)
#   29633 (98)
#   29634 (256)
#   29635 (256)
#   29636 (256)
#   29637 (240)
#   29638 (209)
#   29639 (256)
#   29640 (237)
#   29641 (256)
#   29642 (247)
#   29644 (256)
#   29645 (256)
#   29646 (256)
#   29647 (242)
#   29649 (256)
#   29650 (246)
#   29651 (256)
#   29652 (252)
#   29653 (256)
#   29654 (256)
#   29655 (255)
#   29656 (256)
#   29657 (240)
#   29658 (225)
#   29659 (256)
#   29660 (228)
#   29661 (256)
#   29662 (249)
#   29664 (256)
#   29665 (251)
#   29666 (256)
#   29667 (242)
#   29669 (256)
#   29670 (240)
#   29671 (256)
#   29672 (248)
#   29673 (104)
#   29674 (256)
#   29675 (256)
#   29676 (256)
#   29677 (234)
#   29678 (192)
#   29679 (256)
#   29680 (256)
#   29681 (256)
#   29682 (255)
#   29683 (228)
#   29684 (256)
#   29685 (251)
#   29686 (256)
#   29687 (244)
#   29688 (256)
#   29689 (256)
#   29690 (250)
#   29691 (256)
#   29692 (247)
#   29693 (256)
#   29694 (256)
#   29695 (250)
#   29696 (256)
#   29697 (256)
#   29698 (168)
#   29699 (256)
#   29700 (242)
#   29701 (256)
#   29702 (255)
#   29703 (87)
#   29704 (256)
#   29705 (251)
#   29706 (256)
#   29707 (246)
#   29708 (190)
#   29709 (256)
#   29710 (251)
#   29711 (256)
#   29712 (253)
#   29713 (256)
#   29714 (256)
#   29715 (254)
#   29716 (256)
#   29717 (246)
#   29718 (256)
#   29719 (256)
#   29720 (232)
#   29721 (256)
#   29722 (234)
#   29724 (256)
#   29725 (254)
#   29726 (256)
#   29727 (252)
#   29729 (256)
#   29730 (239)
#   29731 (256)
#   29732 (230)
#   29734 (256)
#   29735 (216)
#   29736 (256)
#   29737 (239)
#   29739 (256)
#   29740 (236)
#   29741 (256)
#   29742 (238)
#   29744 (256)
#   29745 (205)
#   29746 (256)
#   29747 (256)
#   29748 (253)
#   29749 (256)
#   29750 (234)
#   29751 (256)
#   29752 (208)
#   29753 (256)
#   29754 (256)
#   29755 (224)
#   29756 (256)
#   29757 (242)
#   29759 (256)
#   29760 (249)
#   29761 (256)
#   29762 (205)
#   29764 (256)
#   30154 (256)
#   30155 (256)
#   30156 (256)
#   30157 (237)
#   30158 (256)
#   30159 (256)
#   30160 (240)
#   30161 (256)
#   30162 (218)
#   30163 (256)
#   30164 (256)
#   30165 (244)
#   30166 (256)
#   30167 (230)
#   30168 (256)
#   30169 (256)
#   30170 (190)
#   30171 (256)
#   30172 (256)
#   30173 (256)
#   30174 (256)
#   30175 (256)
#   30176 (163)
#   30177 (149)
#   30178 (143)
#   30179 (145)
#   30180 (139)
#   30181 (233)
#   30182 (148)
#   30183 (118)
#   30184 (106)
#   30185 (101)
#   30186 (102)
#   30187 (132)
#   30188 (164)
#   30189 (135)
#   30190 (225)
#   30191 (135)
#   30192 (136)
#   30193 (175)
#   30194 (139)
#   30195 (151)
#   30196 (226)
#   30197 (140)
#   30198 (150)
#   30199 (191)
#   30200 (180)
#   30201 (151)
#   30202 (150)
#   30203 (157)
#   30204 (150)
#   30205 (225)
#   30206 (148)
#   30207 (167)
#   30208 (161)
#   30209 (133)
#   30210 (140)
#   30211 (214)
#   30212 (126)
#   30213 (118)
#   30214 (143)
#   30215 (141)
#   30216 (147)
#   30217 (139)
#   30218 (118)
#   30219 (107)
#   30220 (206)
#   30221 (129)
#   30222 (137)
#   30223 (132)
#   30224 (106)
#   30225 (134)
#   30226 (213)
#   30227 (161)
#   30595 (256)
#   30596 (256)
#   30597 (256)
#   30598 (256)
#   30599 (256)
#   30600 (256)
#   30601 (256)
#   30602 (256)
#   30603 (142)
#   30604 (256)
#   30605 (256)
#   30606 (256)
#   30607 (256)
#   30608 (256)
#   30609 (256)
#   30610 (256)
#   30611 (250)
#   30612 (256)
#   30613 (256)
#   30614 (256)
#   30615 (256)
#   30616 (256)
#   30617 (256)
#   30618 (256)
#   30619 (256)
#   30620 (256)
#   30621 (256)
#   30622 (256)
#   30623 (256)
#   30624 (256)
#   30625 (256)
#   30626 (256)
#   30627 (256)
#   30628 (256)
#   30629 (256)
#   30630 (256)
#   30631 (256)
#   30632 (256)
#   30633 (256)
#   30634 (256)
#   30635 (256)
#   30636 (256)
#   30637 (256)
#   30639 (256)
#   30640 (256)
#   30641 (256)
#   30642 (256)
#   30643 (256)
#   30644 (256)
#   30645 (256)
#   30646 (256)
#   30647 (256)
#   30648 (256)
#   30649 (256)
#   30650 (256)
#   30651 (256)
#   30652 (256)
#   30653 (256)
#   30654 (256)
#   30655 (256)
#   30656 (250)
#   30657 (256)
#   30658 (256)
#   30659 (256)
#   30660 (256)
#   31396 (82)
#   31644 (189)
#   31645 (200)
#   31646 (256)
#   31647 (212)
#   31648 (256)
#   31649 (247)
#   31650 (163)
#   31651 (256)
#   31652 (188)
#   31653 (256)
#   31654 (256)
#   31655 (184)
#   31656 (256)
#   31657 (193)
#   31658 (256)
#   31659 (252)
#   31660 (181)
#   31661 (256)
#   31662 (192)
#   31663 (256)
#   31664 (252)
#   31665 (173)
#   31666 (256)
#   31667 (223)
#   31668 (256)
#   31669 (252)
#   31670 (194)
#   31671 (256)
#   31672 (209)
#   31673 (256)
#   31674 (256)
#   31675 (189)
#   31676 (256)
#   31677 (214)
#   31678 (256)
#   31679 (256)
#   31680 (196)
#   31681 (256)
#   31682 (227)
#   31683 (256)
#   31684 (256)
#   31685 (191)
#   31686 (256)
#   31687 (199)
#   31688 (256)
#   31689 (252)
#   31690 (197)
#   31691 (256)
#   31692 (223)
#   31693 (256)
#   31694 (256)
#   31695 (197)
#   31696 (256)
#   31697 (181)
#   31698 (256)
#   31699 (256)
#   31700 (174)
#   31701 (256)
#   31702 (197)
#   31703 (256)
#   31704 (254)
#   31705 (170)
#   31706 (256)
#   31707 (193)
#   31708 (256)
#   31709 (256)
#   31710 (175)
#   31711 (256)
#   31712 (166)
#   31713 (256)
#   31714 (236)
#   31715 (175)
#   31716 (256)
#   31717 (143)
#   32568 (89)
#   32895 (112)
#   32898 (86)
#   32916 (100)
#   32945 (95)
#   32949 (82)
#   32950 (89)
#   32952 (98)
#   32956 (91)
#   32960 (85)
#   33109 (85)
#   36259 (82)
#   36264 (102)
#   36733 (82)
#   36784 (82)
#   37974 (256)
#   37978 (94)
#   38022 (99)
#   38386 (129)
#   38633 (227)
#   38799 (84)
#   38815 (85)
#   38989 (212)
#   39014 (228)
#   39043 (90)
#   39112 (92)
#   39124 (87)
#   39292 (86)
#   39305 (87)
#   39670 (228)
#   39792 (89)
#   39827 (81)
#   39846 (84)
#   39858 (81)
#   39869 (85)
#   39882 (83)
#   39884 (85)
#   39894 (85)
#   39901 (82)
#   39902 (84)
#   39906 (82)
#   39915 (94)
#   39931 (81)
#   39966 (256)
#   40001 (121)
#   40026 (94)
#   40039 (82)
#   40050 (86)
#   40059 (87)
#   40081 (81)
#   40143 (91)
#   40170 (90)
#   40188 (90)
#   40215 (81)
#   40223 (84)
#   40661 (86)
#
#   [Grouped Ranges Allowing Small Breaks]
#   FORMAT:  frame_start, frame_end (percentage combed)
#
#   1111,1119 (22.2%)
#   3555,3565 (27.3%)
#   11792,11812 (100.0%)
#   12202,12209 (87.5%)
#   13139,13144 (33.3%)
#   13448,13462 (33.3%)
#   13480,13528 (20.4%)
#   16929,16942 (21.4%)
#   20474,20507 (82.4%)
#   22135,22209 (100.0%)
#   29300,29764 (88.0%)
#   30154,30227 (100.0%)
#   30595,30660 (98.5%)
#   31644,31717 (100.0%)
#   32895,32898 (50.0%)
#   32945,32960 (37.5%)
#   36259,36264 (33.3%)
#   37974,37978 (40.0%)
#   39112,39124 (15.4%)
#   39292,39305 (14.3%)
#   39846,39915 (14.3%)
#   40026,40059 (11.8%)
#   40215,40223 (22.2%)
#
#
# [POSSIBLE MISSED COMBED FRAMES]
#
#   FORMAT:  frame_number (mic_value)
#
#   13 (69)
#   21 (69)
#   22 (74)
#   61 (28)
#   118 (54)
#   149 (57)
#   183 (59)
#   203 (67)
#   213 (46)
#   219 (66)
#   236 (79)
#   239 (76)
#   261 (71)
#   334 (53)
#   339 (43)
#   439 (32)
#   476 (39)
#   487 (49)
#   506 (51)
#   544 (37)
#   557 (69)
#   563 (66)
#   592 (60)
#   642 (38)
#   679 (52)
#   700 (49)
#   718 (44)
#   720 (60)
#   766 (76)
#   772 (69)
#   799 (40)
#   807 (54)
#   832 (55)
#   910 (42)
#   970 (50)
#   975 (53)
#   1084 (69)
#   1092 (80)
#   1116 (76)
#   1152 (35)
#   1188 (31)
#   1199 (35)
#   1234 (72)
#   1279 (31)
#   1282 (39)
#   1319 (59)
#   1331 (34)
#   1373 (38)
#   1375 (36)
#   1466 (22)
#   1507 (36)
#   1538 (41)
#   1549 (66)
#   1567 (44)
#   1602 (58)
#   1624 (50)
#   1626 (40)
#   1685 (46)
#   1688 (67)
#   1768 (75)
#   1779 (76)
#   1788 (78)
#   1814 (73)
#   1881 (74)
#   1888 (31)
#   1894 (57)
#   1897 (29)
#   1900 (27)
#   1903 (40)
#   1918 (58)
#   1973 (50)
#   1981 (32)
#   1991 (24)
#   2028 (43)
#   2049 (43)
#   2125 (53)
#   2160 (43)
#   2167 (67)
#   2193 (33)
#   2237 (37)
#   2275 (41)
#   2300 (34)
#   2378 (31)
#   2441 (22)
#   2510 (41)
#   2538 (32)
#   2547 (46)
#   2557 (42)
#   2584 (38)
#   2586 (37)
#   2592 (43)
#   2604 (35)
#   2655 (39)
#   2664 (63)
#   2674 (42)
#   2677 (41)
#   2680 (37)
#   2740 (47)
#   2770 (45)
#   2824 (62)
#   2834 (56)
#   2839 (55)
#   2842 (53)
#   2873 (33)
#   2886 (39)
#   2912 (33)
#   2935 (58)
#   3025 (48)
#   3039 (77)
#   3044 (80)
#   3064 (77)
#   3080 (77)
#   3089 (69)
#   3093 (75)
#   3113 (75)
#   3119 (77)
#   3139 (31)
#   3157 (34)
#   3202 (52)
#   3217 (42)
#   3224 (32)
#   3228 (28)
#   3251 (36)
#   3279 (34)
#   3296 (43)
#   3356 (28)
#   3381 (46)
#   3418 (39)
#   3427 (31)
#   3496 (36)
#   3516 (70)
#   3526 (70)
#   3527 (78)
#   3529 (73)
#   3531 (76)
#   3548 (69)
#   3556 (76)
#   3558 (74)
#   3562 (71)
#   3571 (43)
#   3599 (28)
#   3613 (32)
#   3625 (49)
#   3706 (31)
#   3732 (35)
#   3746 (36)
#   3838 (62)
#   3845 (50)
#   3918 (72)
#   3943 (50)
#   4005 (39)
#   4017 (60)
#   4025 (39)
#   4046 (33)
#   4058 (44)
#   4062 (43)
#   4084 (37)
#   4087 (49)
#   4155 (40)
#   4241 (42)
#   4269 (53)
#   4274 (60)
#   4392 (65)
#   4424 (68)
#   4462 (66)
#   4517 (37)
#   4541 (41)
#   4586 (47)
#   4599 (34)
#   4619 (65)
#   4641 (35)
#   4645 (47)
#   4669 (45)
#   4724 (36)
#   4753 (65)
#   4780 (45)
#   4803 (41)
#   4834 (42)
#   4848 (31)
#   4851 (39)
#   4904 (60)
#   4908 (57)
#   4958 (50)
#   4963 (39)
#   4992 (58)
#   5040 (48)
#   5115 (36)
#   5154 (48)
#   5159 (51)
#   5206 (34)
#   5239 (54)
#   5245 (65)
#   5254 (37)
#   5256 (78)
#   5276 (49)
#   5299 (48)
#   5461 (28)
#   5518 (47)
#   5533 (32)
#   5537 (47)
#   5556 (51)
#   5582 (44)
#   5618 (66)
#   5655 (80)
#   5669 (33)
#   5692 (58)
#   5695 (76)
#   5751 (48)
#   5769 (57)
#   5813 (29)
#   5843 (33)
#   5924 (31)
#   6098 (46)
#   6101 (66)
#   6108 (46)
#   6195 (39)
#   6231 (42)
#   6248 (34)
#   6288 (71)
#   6325 (49)
#   6369 (50)
#   6383 (30)
#   6412 (54)
#   6489 (32)
#   6550 (50)
#   6589 (39)
#   6628 (41)
#   6648 (33)
#   6665 (38)
#   6695 (51)
#   6750 (33)
#   6853 (31)
#   6937 (70)
#   6946 (54)
#   6953 (65)
#   6955 (37)
#   6976 (41)
#   7097 (69)
#   7107 (47)
#   7154 (31)
#   7159 (37)
#   7165 (57)
#   7169 (35)
#   7219 (78)
#   7224 (64)
#   7244 (53)
#   7263 (38)
#   7302 (66)
#   7308 (74)
#   7320 (54)
#   7343 (41)
#   7384 (48)
#   7447 (50)
#   7449 (36)
#   7459 (36)
#   7485 (48)
#   7505 (48)
#   7508 (40)
#   7617 (70)
#   7633 (29)
#   7664 (29)
#   7673 (45)
#   7719 (56)
#   7762 (50)
#   7771 (37)
#   7805 (37)
#   7813 (72)
#   7828 (43)
#   7868 (30)
#   7885 (56)
#   7890 (55)
#   7904 (70)
#   7967 (76)
#   7995 (50)
#   8020 (59)
#   8027 (55)
#   8037 (57)
#   8043 (57)
#   8151 (41)
#   8169 (33)
#   8215 (71)
#   8231 (43)
#   8258 (74)
#   8325 (53)
#   8359 (46)
#   8374 (69)
#   8389 (58)
#   8419 (39)
#   8474 (55)
#   8597 (30)
#   8599 (74)
#   8605 (40)
#   8717 (72)
#   8718 (70)
#   8719 (73)
#   8724 (70)
#   8784 (44)
#   8793 (63)
#   8831 (47)
#   8891 (46)
#   8896 (29)
#   8931 (52)
#   8994 (35)
#   9053 (33)
#   9055 (26)
#   9105 (32)
#   9155 (45)
#   9158 (55)
#   9168 (35)
#   9194 (52)
#   9205 (53)
#   9322 (31)
#   9367 (58)
#   9412 (37)
#   9440 (34)
#   9452 (40)
#   9472 (39)
#   9489 (29)
#   9512 (40)
#   9520 (46)
#   9522 (52)
#   9556 (51)
#   9559 (69)
#   9566 (51)
#   9604 (64)
#   9801 (42)
#   9831 (37)
#   9839 (38)
#   9885 (47)
#   9897 (46)
#   9965 (57)
#   10002 (49)
#   10015 (43)
#   10017 (43)
#   10045 (57)
#   10101 (64)
#   10104 (61)
#   10116 (71)
#   10121 (76)
#   10133 (52)
#   10151 (48)
#   10173 (74)
#   10206 (72)
#   10229 (49)
#   10235 (59)
#   10261 (42)
#   10284 (76)
#   10301 (47)
#   10347 (56)
#   10356 (56)
#   10390 (61)
#   10406 (34)
#   10464 (73)
#   10477 (63)
#   10491 (51)
#   10494 (46)
#   10507 (52)
#   10518 (55)
#   10521 (46)
#   10544 (31)
#   10652 (31)
#   10694 (57)
#   10732 (47)
#   10772 (36)
#   10824 (61)
#   10865 (43)
#   10917 (66)
#   10932 (79)
#   10975 (49)
#   10985 (57)
#   11008 (54)
#   11013 (39)
#   11019 (30)
#   11025 (60)
#   11028 (39)
#   11035 (43)
#   11048 (50)
#   11203 (31)
#   11261 (46)
#   11269 (70)
#   11297 (59)
#   11304 (63)
#   11387 (58)
#   11397 (26)
#   11516 (34)
#   11541 (32)
#   11628 (60)
#   11656 (78)
#   11690 (71)
#   11694 (41)
#   11720 (33)
#   11752 (76)
#   11771 (78)
#   11777 (71)
#   11790 (69)
#   11860 (65)
#   11895 (67)
#   11922 (34)
#   11949 (50)
#   11963 (56)
#   11965 (54)
#   12040 (76)
#   12107 (49)
#   12203 (76)
#   12243 (39)
#   12259 (48)
#   12272 (43)
#   12386 (54)
#   12423 (36)
#   12426 (39)
#   12455 (47)
#   12469 (41)
#   12476 (53)
#   12493 (54)
#   12497 (34)
#   12526 (33)
#   12557 (37)
#   12567 (55)
#   12607 (31)
#   12618 (27)
#   12626 (30)
#   12664 (35)
#   12687 (41)
#   12765 (56)
#   12818 (42)
#   12946 (42)
#   12960 (35)
#   12975 (38)
#   12983 (51)
#   13016 (63)
#   13105 (29)
#   13109 (36)
#   13130 (65)
#   13159 (52)
#   13173 (69)
#   13202 (61)
#   13224 (38)
#   13260 (50)
#   13272 (71)
#   13298 (50)
#   13303 (35)
#   13328 (55)
#   13347 (48)
#   13351 (45)
#   13383 (31)
#   13387 (47)
#   13438 (57)
#   13450 (71)
#   13460 (48)
#   13476 (64)
#   13481 (76)
#   13494 (63)
#   13503 (74)
#   13531 (73)
#   13551 (71)
#   13579 (71)
#   13580 (75)
#   13618 (43)
#   13622 (44)
#   13633 (43)
#   13660 (45)
#   13679 (63)
#   13682 (58)
#   13684 (42)
#   13701 (71)
#   13705 (49)
#   13709 (61)
#   13764 (55)
#   13798 (39)
#   13832 (34)
#   13842 (29)
#   13846 (54)
#   13870 (32)
#   13872 (29)
#   13880 (35)
#   13930 (55)
#   13970 (77)
#   13984 (73)
#   14010 (42)
#   14047 (57)
#   14070 (49)
#   14076 (48)
#   14089 (62)
#   14108 (64)
#   14159 (41)
#   14189 (48)
#   14194 (47)
#   14257 (52)
#   14334 (36)
#   14395 (25)
#   14536 (61)
#   14552 (37)
#   14597 (43)
#   14627 (60)
#   14660 (45)
#   14662 (58)
#   14674 (49)
#   14727 (72)
#   14759 (70)
#   14776 (62)
#   14823 (35)
#   15051 (39)
#   15053 (32)
#   15073 (59)
#   15088 (46)
#   15096 (44)
#   15160 (31)
#   15175 (31)
#   15186 (43)
#   15190 (78)
#   15201 (37)
#   15203 (31)
#   15205 (78)
#   15265 (43)
#   15286 (38)
#   15300 (51)
#   15325 (42)
