#TFM v1.0.8 by tritical
field = bottom
crc32 = 402e35df
36572 l + [101]
36573 l + [99]
36574 c - [15]
36575 c - [14]
36576 c - [30]
36577 c - [14]
36578 c - [10]
36579 c - [21]
36580 c - [26]
36581 c - [12]
36582 c - [13]
36583 c - [9]
36584 l + [96]
36585 l + [96]
36586 c - [11]
36587 c - [10]
36588 c - [7]
36589 c - [8]
36590 c - [10]
36591 c - [11]
36592 c - [16]
36593 c - [13]
36594 c - [10]
36595 c - [12]
36596 c - [18]
36597 c - [14]
36598 c - [9]
36599 c - [29]
36600 c - [13]
36601 c - [12]
36602 c - [7]
36603 c - [21]
36604 c - [22]
36605 c - [9]
36606 c - [28]
36607 c - [9]
36608 c - [14]
36609 c - [26]
36610 c - [13]
36611 c - [6]
36612 p - [10]
36613 c - [16]
36614 c - [13]
36615 c - [16]
36616 c - [8]
36617 c - [7]
36618 c - [18]
36619 c - [16]
36620 c - [9]
36621 p - [9]
36622 c - [14]
36623 c - [12]
36624 c - [16]
36625 c - [16]
36626 c - [15]
36627 c - [15]
36628 c - [14]
36629 c - [28]
36630 c - [16]
36631 c - [34]
36632 c - [11]
36633 c - [9]
36634 c - [18]
36635 c - [10]
36636 c - [38]
36637 c - [5]
36638 c - [34]
36639 p - [34]
36640 c - [32]
36641 c - [34]
36642 c - [8]
36643 c - [20]
36644 c - [24]
36645 c - [26]
36646 c - [9]
36647 c - [9]
36648 c - [15]
36649 c - [15]
36650 c - [22]
36651 c - [15]
36652 u - [9]
36653 c - [10]
36654 c - [20]
36655 p - [23]
36656 c - [8]
36657 c - [23]
36658 c - [28]
36659 p - [35]
36660 c - [22]
36661 c - [22]
36662 c - [34]
36663 c - [25]
36664 c - [17]
36665 c - [16]
36666 c - [24]
36667 c - [29]
36668 c - [35]
36669 c - [30]
36670 p - [29]
36671 c - [12]
36672 c - [29]
36673 c - [22]
36674 p - [25]
36675 c - [17]
36676 c - [23]
36677 c - [18]
36678 c - [18]
36679 c - [16]
36680 c - [17]
36681 c - [13]
36682 c - [11]
36683 c - [8]
36684 c - [8]
36685 p - [10]
36686 p - [18]
36687 c - [5]
36688 c - [16]
36689 p - [22]
36690 c - [21]
36691 c - [14]
36692 c - [20]
36693 c - [10]
36694 c - [20]
36695 c - [17]
36696 c - [25]
36697 c - [15]
36698 c - [14]
36699 c - [15]
36700 p - [23]
36701 c - [15]
36702 c - [19]
36703 l + [88]
36704 p + [93]
36705 c - [15]
36706 c - [30]
36707 c - [18]
36708 c - [14]
36709 c - [16]
36710 c - [16]
36711 c - [19]
36712 c - [26]
36713 c - [30]
36714 c - [14]
36715 p - [18]
36716 p - [24]
36717 c - [15]
36718 c - [11]
36719 c - [9]
36720 p - [47]
36721 p - [13]
36722 c - [14]
36723 c - [7]
36724 c - [16]
36725 p - [24]
36726 p - [8]
36727 c - [15]
36728 c - [7]
36729 c - [22]
36730 p - [28]
36731 p - [8]
36732 c - [6]
36733 c - [15]
36734 c - [23]
36735 p - [25]
36736 p - [20]
36737 c - [11]
36738 c - [15]
36739 c - [20]
36740 p - [33]
36741 p - [33]
36742 c - [21]
36743 c - [10]
36744 c - [14]
36745 p - [28]
36746 p - [12]
36747 c - [19]
36748 c - [17]
36749 c - [11]
36750 p - [16]
36751 p - [8]
36752 c - [22]
36753 c - [20]
36754 c - [15]
36755 p - [47]
36756 p - [21]
36757 c - [23]
36758 c - [12]
36759 c - [22]
36760 p - [31]
36761 p - [31]
36762 c - [23]
36763 c - [16]
36764 c - [29]
36765 p - [16]
36766 p - [22]
36767 c - [28]
36768 c - [30]
36769 c - [41]
36770 p - [55]
36771 p - [25]
36772 c - [11]
36773 c - [17]
36774 c - [19]
36775 p - [17]
36776 p - [29]
36777 p - [19]
36778 c - [32]
36779 c - [28]
36780 p - [17]
36781 p - [17]
36782 c - [23]
36783 c - [17]
36784 c - [13]
36785 p - [13]
36786 p - [22]
36787 c - [14]
36788 c - [18]
36789 c - [42]
36790 p - [17]
36791 p - [20]
36792 c - [8]
36793 c - [13]
36794 c - [26]
36795 p - [31]
36796 p - [18]
36797 c - [10]
36798 c - [18]
36799 c - [22]
36800 p - [32]
36801 p - [16]
36802 c - [21]
36803 c - [12]
36804 l + [81]
36805 p - [20]
36806 p - [17]
36807 c - [42]
36808 c - [38]
36809 c - [22]
36810 p - [39]
36811 p - [24]
36812 c - [23]
36813 c - [15]
36814 c - [17]
36815 p - [15]
36816 p - [22]
36817 c - [21]
36818 u - [18]
36819 c - [7]
36820 c - [20]
36821 c - [27]
36822 p - [20]
36823 p - [34]
36824 c - [19]
36825 c - [17]
36826 c - [21]
36827 p - [32]
36828 p - [50]
36829 c - [21]
36830 c - [37]
36831 c - [20]
36832 p - [19]
36833 p - [45]
36834 c - [12]
36835 c - [14]
36836 c - [15]
36837 p - [9]
36838 p - [30]
36839 c - [44]
36840 c - [40]
36841 c - [28]
36842 p - [32]
36843 p - [36]
36844 c - [24]
36845 c - [29]
36846 c - [43]
36847 p - [21]
36848 p - [43]
36849 c - [19]
36850 c - [12]
36851 c - [14]
36852 p - [39]
36853 p - [43]
36854 c - [23]
36855 c - [30]
36856 c - [30]
36857 p - [12]
36858 p - [29]
36859 c - [31]
36860 c - [25]
36861 c - [29]
36862 p - [39]
36863 p - [56]
36864 c - [32]
36865 c - [24]
36866 c - [48]
36867 p - [34]
36868 p - [30]
36869 c - [23]
36870 c - [23]
36871 c - [45]
36872 p - [49]
36873 p - [40]
36874 c - [23]
36875 c - [23]
36876 c - [14]
36877 p - [10]
36878 p - [27]
36879 c - [17]
36880 c - [12]
36881 c - [19]
36882 p - [22]
36883 p - [16]
36884 c - [21]
36885 c - [38]
36886 c - [22]
36887 p - [22]
36888 p - [22]
36889 l + [96]
36890 c - [26]
36891 c - [23]
36892 p - [13]
36893 p - [25]
36894 c - [7]
36895 c - [18]
36896 c - [15]
36897 p - [18]
36898 p - [30]
36899 c - [16]
36900 c - [22]
36901 c - [9]
36902 p - [19]
36903 p - [16]
36904 c - [16]
36905 c - [16]
36906 c - [21]
36907 p - [23]
36908 p - [20]
36909 c - [20]
36910 c - [10]
36911 c - [14]
36912 p - [13]
36913 p - [27]
36914 c - [35]
36915 c - [12]
36916 c - [21]
36917 p - [19]
36918 p - [30]
36919 c - [24]
36920 c - [15]
36921 c - [17]
36922 p - [43]
36923 p - [15]
36924 c - [10]
36925 c - [5]
36926 c - [45]
36927 p - [15]
36928 p - [10]
36929 c - [30]
36930 c - [13]
36931 c - [13]
36932 p - [21]
36933 p - [25]
36934 c - [29]
36935 c - [22]
36936 c - [6]
36937 p - [16]
36938 p - [21]
36939 c - [23]
36940 c - [7]
36941 c - [19]
36942 p - [15]
36943 p - [25]
36944 c - [24]
36945 c - [16]
36946 l + [89]
36947 p - [20]
36948 p + [96]
36949 c - [8]
36950 c - [13]
36951 c - [28]
36952 p - [15]
36953 p - [28]
36954 c - [22]
36955 c - [4]
36956 c - [16]
36957 p - [21]
36958 p - [30]
36959 c - [55]
36960 c - [9]
36961 l + [85]
36962 p - [9]
36963 p - [28]
36964 c - [25]
36965 c - [15]
36966 c - [20]
36967 p - [37]
36968 p - [5]
36969 c - [8]
36970 c - [9]
36971 c - [6]
36972 p - [7]
36973 p - [24]
36974 c - [8]
36975 c - [27]
36976 c - [15]
36977 p - [11]
36978 p - [11]
36979 c - [4]
36980 c - [15]
36981 c - [3]
36982 p - [21]
36983 p - [16]
36984 c - [16]
36985 c - [6]
36986 l + [90]
36987 p + [89]
36988 p - [11]
36989 c - [26]
36990 c - [11]
36991 l + [86]
36992 p + [86]
36993 p - [10]
36994 c - [10]
36995 c - [31]
36996 c - [7]
36997 p - [9]
36998 p - [11]
36999 c - [6]
37000 c - [6]
37001 c - [11]
37002 p - [9]
37003 p - [22]
37004 c - [8]
37005 c - [26]
37006 c - [9]
37007 p - [13]
37008 p - [13]
37009 c - [6]
37010 c - [9]
37011 c - [14]
37012 p - [12]
37013 p - [14]
37014 c - [20]
37015 c - [12]
37016 c - [9]
37017 p - [14]
37018 p - [12]
37019 c - [27]
37020 c - [7]
37021 c - [12]
37022 p - [22]
37023 p - [19]
37024 c - [14]
37025 c - [11]
37026 c - [48]
37027 p - [11]
37028 p - [27]
37029 c - [11]
37030 l + [95]
37031 c - [28]
37032 p - [9]
37033 p - [8]
37034 c - [12]
37035 c - [11]
37036 c - [22]
37037 p - [15]
37038 p - [11]
37039 c - [21]
37040 c - [14]
37041 l + [92]
37042 p - [17]
37043 p - [7]
37044 c - [23]
37045 c - [10]
37046 c - [36]
37047 p - [16]
37048 p - [13]
37049 c - [12]
37050 c - [12]
37051 c - [12]
37052 p - [14]
37053 p - [9]
37054 c - [24]
37055 c - [13]
37056 c - [29]
37057 p - [11]
37058 p - [25]
37059 c - [9]
37060 c - [5]
37061 c - [31]
37062 p - [9]
37063 p - [15]
37064 c - [13]
37065 c - [5]
37066 c - [17]
37067 p - [26]
37068 p - [24]
37069 c - [19]
37070 c - [13]
37071 c - [8]
37072 p - [22]
37073 p - [8]
37074 c - [8]
37075 c - [19]
37076 c - [17]
37077 p - [19]
37078 p - [24]
37079 c - [9]
37080 c - [10]
37081 c - [25]
37082 c - [52]
37083 c - [26]
37084 c - [30]
37085 c - [18]
37086 c - [16]
37087 c - [25]
37088 c - [17]
37089 c - [27]
37090 c - [11]
37091 c - [11]
37092 c - [10]
37093 c - [16]
37094 c - [6]
37095 c - [9]
37096 c - [21]
37097 c - [16]
37098 c - [34]
37099 l + [98]
37100 c - [20]
37101 c - [13]
37102 c - [17]
37103 c - [22]
37104 c - [39]
37105 c - [15]
37106 c - [18]
37107 c - [52]
37108 c - [12]
37109 c - [20]
37110 c - [10]
37111 c - [28]
37112 c - [50]
37113 c - [13]
37114 c - [10]
37115 c - [24]
37116 c - [19]
37117 c - [27]
37118 c - [17]
37119 c - [10]
37120 c - [16]
37121 c - [10]
37122 c - [16]
37123 c - [31]
37124 c - [45]
37125 c - [37]
37126 c - [19]
37127 c - [29]
37128 c - [20]
37129 c - [9]
37130 c - [11]
37131 c - [22]
37132 c - [30]
37133 c - [40]
37134 c - [19]
37135 c - [54]
37136 c - [15]
37137 c - [30]
37138 c - [13]
37139 c - [17]
37140 c - [12]
37141 c - [15]
37142 c - [25]
37143 c - [26]
37144 c - [29]
37145 c - [41]
37146 c - [30]
37147 c - [49]
37148 c - [32]
37149 c - [15]
37150 c - [14]
37151 c - [13]
37152 c - [11]
37153 c - [18]
37154 c - [30]
37155 c - [28]
37156 c - [9]
37157 c - [37]
37158 c - [11]
37159 c - [34]
37160 c - [18]
37161 c - [12]
37162 c - [17]
37163 c - [19]
37164 c - [30]
37165 c - [33]
37166 c - [20]
37167 c - [28]
37168 c - [36]
37169 c - [33]
37170 c - [16]
37171 c - [32]
37172 c - [19]
37173 c - [15]
37174 c - [29]
37175 c - [23]
37176 c - [22]
37177 c - [39]
37178 c - [30]
37179 c - [40]
37180 c - [22]
37181 c - [19]
37182 c - [27]
37183 c - [35]
37184 c - [32]
37185 c - [24]
37186 c - [35]
37187 c - [53]
37188 c - [18]
37189 c - [29]
37190 c - [18]
37191 c - [12]
37192 c - [14]
37193 c - [15]
37194 c - [54]
37195 c - [28]
37196 c - [34]
37197 c - [13]
37198 c - [20]
37199 c - [34]
37200 c - [24]
37201 c - [29]
37202 c - [24]
37203 c - [28]
37204 c - [28]
37205 c - [32]
37206 c - [40]
37207 c - [26]
37208 c - [19]
37209 c - [14]
37210 c - [27]
37211 c - [16]
37212 c - [46]
37213 p - [34]
37214 c - [28]
37215 c - [22]
37216 p - [16]
37217 p - [16]
37218 c - [13]
37219 c - [26]
37220 c - [14]
37221 c - [19]
37222 c - [32]
37223 c - [35]
37224 c - [22]
37225 c - [62]
37226 c - [26]
37227 c - [21]
37228 p - [16]
37229 c - [13]
37230 c - [13]
37231 c - [11]
37232 p - [12]
37233 p - [10]
37234 p - [20]
37235 c - [23]
37236 c - [19]
37237 c - [27]
37238 c - [34]
37239 p - [9]
37240 c - [9]
37241 c - [23]
37242 c - [33]
37243 p - [24]
37244 c - [27]
37245 c - [24]
37246 c - [17]
37247 p - [15]
37248 c - [25]
37249 c - [15]
37250 c - [14]
37251 c - [20]
37252 c - [25]
37253 c - [15]
37254 c - [27]
37255 c - [27]
37256 c - [12]
37257 c - [11]
37258 p - [38]
37259 c - [11]
37260 c - [22]
37261 c - [13]
37262 p - [9]
37263 c - [29]
37264 c - [33]
37265 c - [44]
37266 c - [16]
37267 c - [14]
37268 c - [19]
37269 c - [21]
37270 c - [27]
37271 c - [35]
37272 c - [45]
37273 p - [28]
37274 c - [18]
37275 c - [28]
37276 c - [15]
37277 p - [30]
37278 c - [19]
37279 c - [19]
37280 c - [18]
37281 c - [35]
37282 p - [12]
37283 c - [19]
37284 p - [15]
37285 c - [24]
37286 c - [38]
37287 c - [23]
37288 p - [36]
37289 c - [25]
37290 c - [48]
37291 c - [51]
37292 p - [42]
37293 c - [20]
37294 c - [23]
37295 c - [25]
37296 c - [13]
37297 c - [15]
37298 c - [27]
37299 c - [31]
37300 c - [18]
37301 c - [10]
37302 c - [21]
37303 p - [24]
37304 c - [17]
37305 l + [91]
37306 c - [13]
37307 c - [18]
37308 c - [22]
37309 c - [21]
37310 c - [15]
37311 c - [13]
37312 l + [89]
37313 l + [94]
37314 c - [11]
37315 c - [15]
37316 c - [30]
37317 c - [13]
37318 c - [5]
37319 c - [16]
37320 c - [13]
37321 c - [18]
37322 c - [25]
37323 c - [58]
37324 c - [24]
37325 c - [7]
37326 c - [13]
37327 c - [26]
37328 c - [12]
37329 l + [84]
37330 c - [50]
37331 p - [29]
37332 c - [23]
37333 c - [10]
37334 c - [15]
37335 c - [20]
37336 c - [20]
37337 c - [33]
37338 c - [25]
37339 l + [89]
37340 c - [20]
37341 c - [12]
37342 c - [6]
37343 c - [15]
37344 c - [19]
37345 c - [25]
37346 c - [31]
37347 c - [24]
37348 p - [27]
37349 c - [29]
37350 l + [92]
37351 c - [16]
37352 p - [36]
37353 c - [35]
37354 c - [27]
37355 c - [20]
37356 c - [33]
37357 c - [11]
37358 c - [13]
37359 c - [23]
37360 c - [21]
37361 c - [9]
37362 l + [87]
37363 p - [19]
37364 c - [17]
37365 c - [16]
37366 c - [9]
37367 c - [20]
37368 c - [19]
37369 c - [19]
37370 c - [27]
37371 c - [18]
37372 c - [15]
37373 c - [9]
37374 c - [10]
37375 c - [14]
37376 c - [14]
37377 c - [41]
37378 c - [17]
37379 c - [13]
37380 c - [11]
37381 c - [33]
37382 p - [17]
37383 c - [25]
37384 c - [29]
37385 c - [16]
37386 c - [12]
37387 c - [14]
37388 c - [16]
37389 c - [17]
37390 c - [29]
37391 c - [12]
37392 c - [20]
37393 p + [99]
37394 l + [89]
37395 c - [14]
37396 c - [11]
37397 p - [19]
37398 c - [35]
37399 p - [43]
37400 c - [10]
37401 c - [36]
37402 c - [59]
37403 c - [17]
37404 c - [16]
37405 c - [27]
37406 c - [43]
37407 c - [21]
37408 c - [57]
37409 c - [28]
37410 c - [32]
37411 c - [8]
37412 l + [95]
37413 c - [18]
37414 c - [40]
37415 c - [46]
37416 c - [30]
37417 c - [32]
37418 c - [29]
37419 l + [90]
37420 c - [47]
37421 c - [16]
37422 c - [12]
37423 c - [12]
37424 c - [9]
37425 c - [31]
37426 p - [13]
37427 p - [17]
37428 p - [25]
37429 c - [17]
37430 c - [24]
37431 c - [10]
37432 l + [98]
37433 c - [24]
37434 c - [16]
37435 c - [27]
37436 c - [31]
37437 l + [90]
37438 p - [28]
37439 c - [24]
37440 p - [20]
37441 c - [29]
37442 p - [20]
37443 c - [26]
37444 c - [20]
37445 c - [15]
37446 c - [17]
37447 c - [17]
37448 c - [21]
37449 c - [19]
37450 l + [93]
37451 c - [24]
37452 c - [28]
37453 p - [21]
37454 c - [17]
37455 c - [36]
37456 c - [15]
37457 p + [90]
37458 c - [22]
37459 c - [17]
37460 c - [10]
37461 c - [21]
37462 c - [44]
37463 c - [32]
37464 c - [23]
37465 c - [25]
37466 c - [13]
37467 c - [16]
37468 p - [25]
37469 l + [89]
37470 l + [88]
37471 l + [95]
37472 p - [22]
37473 c - [21]
37474 l + [96]
37475 l + [88]
37476 c - [18]
37477 p - [26]
37478 c - [12]
37479 c - [24]
37480 c - [20]
37481 c - [44]
37482 c - [14]
37483 c - [22]
37484 c - [19]
37485 c - [26]
37486 c - [18]
37487 p - [16]
37488 c - [16]
37489 c - [31]
37490 c - [15]
37491 c - [11]
37492 c - [20]
37493 c - [10]
37494 l + [92]
37495 c - [34]
37496 c - [46]
37497 c - [26]
37498 c - [17]
37499 c - [16]
37500 c - [20]
37501 c - [25]
37502 p - [44]
37503 c - [26]
37504 c - [40]
37505 c - [17]
37506 l + [87]
37507 c - [12]
37508 c - [15]
37509 c - [17]
37510 c - [25]
37511 c - [19]
37512 l + [102]
37513 p + [96]
37514 c - [40]
37515 c - [39]
37516 c - [19]
37517 c - [24]
37518 c - [28]
37519 p - [20]
37520 p - [29]
37521 c - [28]
37522 c - [22]
37523 c - [21]
37524 c - [24]
37525 c - [18]
37526 c - [15]
37527 p - [16]
37528 p - [18]
37529 c - [21]
37530 c - [12]
37531 c - [25]
37532 p - [22]
37533 c - [26]
37534 c - [19]
37535 c - [21]
37536 c - [28]
37537 l + [95]
37538 c - [21]
37539 c - [49]
37540 c - [18]
37541 c - [27]
37542 c - [23]
37543 c - [30]
37544 c - [20]
37545 c - [26]
37546 c - [14]
37547 p - [25]
37548 c - [12]
37549 c - [13]
37550 c - [21]
37551 l + [103]
37552 c - [22]
37553 p - [24]
37554 c - [31]
37555 c - [29]
37556 l + [90]
37557 c - [23]
37558 p - [36]
37559 c - [30]
37560 c - [15]
37561 c - [26]
37562 c - [50]
37563 c - [24]
37564 p - [20]
37565 c - [21]
37566 c - [36]
37567 c - [31]
37568 c - [36]
37569 c - [42]
37570 c - [54]
37571 c - [36]
37572 c - [46]
37573 p - [37]
37574 c - [47]
37575 c - [39]
37576 c - [44]
37577 p - [50]
37578 c - [49]
37579 c - [25]
37580 c - [22]
37581 c - [33]
37582 c - [29]
37583 p - [21]
37584 c - [34]
37585 c - [22]
37586 c - [25]
37587 p - [29]
37588 c - [11]
37589 c - [35]
37590 c - [30]
37591 c - [37]
37592 c - [26]
37593 c - [47]
37594 c - [43]
37595 c - [43]
37596 c - [35]
37597 c - [44]
37598 c - [44]
37599 c - [40]
37600 c - [13]
37601 c - [13]
37602 p - [35]
37603 p - [53]
37604 c - [22]
37605 c - [27]
37606 c - [28]
37607 p - [21]
37608 p - [29]
37609 c - [29]
37610 c - [13]
37611 c - [41]
37612 p - [43]
37613 p - [22]
37614 c - [32]
37615 c - [35]
37616 c - [23]
37617 p - [25]
37618 p - [61]
37619 c - [8]
37620 c - [22]
37621 c - [32]
37622 p - [22]
37623 p - [45]
37624 c - [13]
37625 c - [37]
37626 c - [27]
37627 p - [26]
37628 p - [46]
37629 c - [37]
37630 c - [17]
37631 c - [19]
37632 p - [10]
37633 p - [31]
37634 c - [23]
37635 c - [16]
37636 c - [16]
37637 p - [22]
37638 p - [21]
37639 c - [20]
37640 c - [18]
37641 c - [38]
37642 p - [21]
37643 p - [28]
37644 c - [26]
37645 c - [65]
37646 c - [9]
37647 p - [11]
37648 p - [16]
37649 c - [8]
37650 c - [7]
37651 c - [9]
37652 p - [10]
37653 p - [17]
37654 c - [3]
37655 c - [8]
37656 c - [7]
37657 p - [8]
37658 p - [12]
37659 c - [6]
37660 c - [25]
37661 c - [13]
37662 p - [8]
37663 p - [5]
37664 c - [18]
37665 c - [4]
37666 c - [13]
37667 p - [9]
37668 p - [3]
37669 p - [17]
37670 c - [15]
37671 c - [4]
37672 p - [9]
37673 p - [8]
37674 c - [6]
37675 c - [3]
37676 c - [7]
37677 p - [10]
37678 p - [18]
37679 c - [23]
37680 c - [23]
37681 c - [20]
37682 p - [2]
37683 p - [6]
37684 c - [9]
37685 c - [5]
37686 c - [1]
37687 p - [3]
37688 p - [3]
37689 c - [8]
37690 c - [18]
37691 c - [5]
37692 p - [6]
37693 p - [6]
37694 c - [4]
37695 c - [6]
37696 c - [1]
37697 p - [6]
37698 p - [13]
37699 c - [6]
37700 c - [11]
37701 c - [8]
37702 p - [6]
37703 p - [9]
37704 c - [14]
37705 c - [10]
37706 c - [6]
37707 p + [82]
37708 p - [9]
37709 c - [3]
37710 c - [16]
37711 c - [3]
37712 p + [82]
37713 p - [4]
37714 c - [3]
37715 c - [4]
37716 c - [0]
37717 p - [12]
37718 p - [6]
37719 c - [11]
37720 c - [6]
37721 c - [14]
37722 c - [12]
37723 p - [9]
37724 p - [14]
37725 c - [17]
37726 c - [33]
37727 c - [55]
37728 p - [67]
37729 p - [18]
37730 c - [32]
37731 c - [20]
37732 l + [89]
37733 p - [30]
37734 p - [56]
37735 p - [19]
37736 c - [18]
37737 c - [35]
37738 p - [36]
37739 p - [17]
37740 c - [11]
37741 c - [39]
37742 c - [20]
37743 p - [24]
37744 p - [16]
37745 p - [20]
37746 c - [24]
37747 c - [24]
37748 p - [13]
37749 p - [12]
37750 l + [96]
37751 l + [96]
37752 c - [21]
37753 p - [39]
37754 p - [10]
37755 c - [10]
37756 c - [32]
37757 c - [18]
37758 p - [29]
37759 p - [15]
37760 c - [11]
37761 c - [19]
37762 l + [84]
37763 p - [40]
37764 p - [19]
37765 c - [21]
37766 c - [10]
37767 c - [26]
37768 p - [34]
37769 p - [35]
37770 c - [14]
37771 c - [13]
37772 c - [18]
37773 p - [16]
37774 p - [19]
37775 l + [96]
37776 c - [20]
37777 l + [92]
37778 p - [22]
37779 p - [26]
37780 c - [20]
37781 c - [13]
37782 l + [89]
37783 p - [18]
37784 p - [24]
37785 c - [24]
37786 c - [18]
37787 c - [6]
37788 p + [89]
37789 p + [101]
37790 c - [15]
37791 c - [33]
37792 c - [20]
37793 p - [17]
37794 p + [88]
37795 c - [17]
37796 l + [90]
37797 c - [21]
37798 p - [17]
37799 p - [20]
37800 c - [22]
37801 c - [11]
37802 c - [14]
37803 p - [28]
37804 p - [17]
37805 c - [14]
37806 l + [90]
37807 l + [83]
37808 p + [85]
37809 p - [30]
37810 c - [7]
37811 c - [8]
37812 c - [24]
37813 p - [21]
37814 p - [68]
37815 c - [40]
37816 c - [10]
37817 l + [84]
37818 p + [88]
37819 p + [98]
37820 l + [93]
37821 l + [94]
37822 c - [23]
37823 p - [30]
37824 p - [26]
37825 c - [15]
37826 c - [14]
37827 c - [5]
37828 p - [32]
37829 p - [51]
37830 l + [85]
37831 c - [8]
37832 c - [5]
37833 p - [80]
37834 p - [18]
37835 l + [92]
37836 c - [22]
37837 l + [86]
37838 p - [19]
37839 p + [89]
37840 l + [92]
37841 c - [13]
37842 c - [17]
37843 p - [28]
37844 p - [10]
37845 l + [88]
37846 c - [10]
37847 c - [14]
37848 p - [27]
37849 p - [15]
37850 c - [10]
37851 c - [32]
37852 c - [23]
37853 p + [97]
37854 p - [16]
37855 c - [15]
37856 c - [22]
37857 c - [16]
37858 p - [35]
37859 p - [19]
37860 c - [7]
37861 c - [15]
37862 c - [6]
37863 p - [30]
37864 p + [92]
37865 p - [7]
37866 c - [4]
37867 c - [15]
37868 p - [16]
37869 p + [109]
37870 c - [9]
37871 c - [16]
37872 c - [13]
37873 p + [84]
37874 p - [12]
37875 c - [25]
37876 c - [27]
37877 c - [20]
37878 p - [8]
37879 p - [14]
37880 c - [16]
37881 c - [16]
37882 l + [81]
37883 p - [80]
37884 p - [14]
37885 c - [51]
37886 c - [8]
37887 c - [5]
37888 p - [42]
37889 p - [11]
37890 c - [30]
37891 c - [27]
37892 c - [40]
37893 p - [14]
37894 p - [24]
37895 p - [17]
37896 c - [11]
37897 c - [12]
37898 p - [8]
37899 p - [10]
37900 c - [34]
37901 c - [35]
37902 c - [11]
37903 p - [15]
37904 p - [41]
37905 c - [3]
37906 c - [7]
37907 c - [44]
37908 p + [81]
37909 p - [16]
37910 c - [4]
37911 c - [13]
37912 c - [5]
37913 p - [55]
37914 p - [18]
37915 c - [20]
37916 c - [12]
37917 c - [11]
37918 p - [23]
37919 p - [8]
37920 c - [10]
37921 c - [30]
37922 c - [22]
37923 p - [13]
37924 p - [3]
37925 p - [7]
37926 c - [15]
37927 c - [8]
37928 p - [22]
37929 p - [38]
37930 c - [15]
37931 c - [8]
37932 c - [4]
37933 p - [10]
37934 p - [16]
37935 c - [10]
37936 c - [22]
37937 c - [10]
37938 p - [14]
37939 p - [9]
37940 c - [3]
37941 c - [3]
37942 c - [6]
37943 p - [18]
37944 p - [1]
37945 c - [6]
37946 c - [3]
37947 c - [5]
37948 p - [12]
37949 p - [0]
37950 c - [0]
37951 c - [1]
37952 c - [3]
37953 p - [4]
37954 c - [4]
37955 c - [3]
37956 c - [5]
37957 c - [0]
37958 c - [0]
37959 c - [0]
37960 c - [0]
37961 c - [0]
37962 c - [0]
37963 c - [0]
37964 c - [1]
37965 p - [0]
37966 p - [0]
37967 c - [0]
37968 p - [0]
37969 p - [0]
37970 p - [0]
37971 p - [0]
37972 p - [0]
37973 p - [0]
37974 l + [256]
37975 c - [80]
37976 p - [12]
37977 c - [24]
37978 c - [20]
37979 c - [29]
37980 c - [14]
37981 c - [29]
37982 c - [41]
37983 c - [41]
37984 c - [12]
37985 p - [10]
37986 c - [51]
37987 c - [21]
37988 p - [33]
37989 c - [21]
37990 c - [34]
37991 c - [32]
37992 p - [18]
37993 c - [57]
37994 c - [13]
37995 c - [51]
37996 c - [22]
37997 c - [47]
37998 c - [31]
37999 c - [47]
38000 c - [15]
38001 c - [19]
38002 c - [22]
38003 c - [34]
38004 p - [30]
38005 c - [20]
38006 c - [49]
38007 c - [38]
38008 c - [18]
38009 c - [29]
38010 c - [35]
38011 c - [32]
38012 c - [57]
38013 c - [29]
38014 c - [39]
38015 c - [35]
38016 c - [25]
38017 c - [36]
38018 c - [26]
38019 p - [27]
38020 c - [38]
38021 c - [19]
38022 p - [42]
38023 c - [13]
38024 p - [32]
38025 p - [21]
38026 p - [80]
38027 c - [27]
38028 p - [21]
38029 c - [22]
38030 c - [22]
38031 c - [16]
38032 c - [21]
38033 l + [106]
38034 c - [27]
38035 c - [17]
38036 c - [16]
38037 p - [23]
38038 c - [24]
38039 c - [47]
38040 c - [36]
38041 c - [20]
38042 c - [36]
38043 c - [22]
38044 c - [43]
38045 c - [22]
38046 c - [27]
38047 c - [15]
38048 c - [20]
38049 c - [20]
38050 c - [15]
38051 c - [16]
