#TFM v1.0.8 by tritical
field = bottom
crc32 = bc9a1a14
#   35054 (85)
#   35055 (87)
#   35056 (85)
#   35057 (88)
#   35059 (96)
#   35060 (96)
#   35061 (95)
#   35063 (96)
#   35067 (96)
#   35068 (97)
#   35073 (88)
#   35075 (90)
#   35077 (96)
#   35079 (85)
#   35080 (97)
#   35081 (96)
#   35094 (96)
#   35098 (87)
#   35126 (86)
#   35129 (90)
#   35167 (150)
#   35180 (92)
#   35202 (97)
#   35203 (91)
#   35204 (96)
#   35212 (104)
#   35213 (97)
#   35214 (155)
#   35216 (85)
#   35217 (107)
#   35218 (98)
#   35219 (93)
#   35220 (85)
#   35224 (92)
#   35225 (90)
#   35226 (111)
#   35227 (135)
#   35228 (136)
#   35229 (180)
#   35230 (88)
#   35231 (180)
#   35232 (224)
#   35233 (216)
#   35234 (138)
#   35235 (146)
#   35236 (153)
#   35237 (144)
#   35238 (159)
#   35239 (168)
#   35240 (151)
#   35241 (179)
#   35243 (256)
#   35244 (123)
#   35245 (256)
#   35246 (202)
#   35247 (256)
#   35248 (197)
#   35249 (224)
#   35250 (222)
#   35251 (84)
#   35252 (106)
#   35253 (81)
#   35255 (82)
#   35256 (85)
#   35258 (88)
#   35259 (117)
#   35260 (114)
#   35261 (84)
#   35262 (95)
#   35263 (110)
#   35266 (87)
#   35267 (83)
#   35268 (104)
#   35269 (101)
#   35270 (96)
#   35272 (107)
#   35273 (139)
#   35274 (106)
#   35275 (107)
#   35276 (121)
#   35277 (87)
#   35278 (107)
#   35279 (144)
#   35282 (118)
#   35283 (129)
#   35285 (99)
#   35286 (86)
#   35287 (105)
#   35289 (113)
#   35290 (81)
#   35291 (82)
#   35292 (94)
#   35293 (90)
#   35295 (85)
#   35296 (91)
#   35298 (83)
#   35299 (90)
#   35300 (98)
#   35301 (96)
#   35303 (97)
#   35304 (87)
#   35307 (88)
#   35312 (89)
#   35314 (94)
#   35315 (95)
#   35324 (83)
#   35325 (92)
#   35326 (97)
#   35327 (87)
#   35328 (82)
#   35330 (96)
#   35331 (88)
#   35336 (88)
#   35338 (89)
#   35341 (82)
#   35342 (82)
#   35343 (83)
#   35347 (82)
#   35355 (83)
#   35357 (97)
#   35362 (88)
#   35363 (84)
#   35364 (98)
#   35365 (89)
#   35366 (82)
#   35367 (82)
#   35369 (84)
#   35374 (84)
#   35376 (87)
#   35377 (106)
#   35381 (81)
#   35382 (88)
#   35385 (83)
#   35387 (83)
#   35390 (81)
#   35394 (85)
#   35395 (88)
#   35405 (83)
#   35406 (82)
#   35419 (82)
#   35481 (90)
#   35486 (84)
#   35552 (89)
#   35560 (85)
#   35587 (90)
#   35588 (93)
#   35599 (96)
#   35600 (96)
#   35606 (94)
#   35607 (93)
#   35608 (91)
#   35611 (95)
#   35612 (96)
#   35613 (98)
#   35617 (96)
#   35633 (94)
#   35637 (90)
#   35638 (85)
#   35640 (87)
#   35642 (84)
#   35643 (86)
#   35644 (94)
#   35645 (96)
#   35647 (88)
#   35650 (87)
#   35652 (84)
#   35660 (85)
#   35662 (85)
#   35663 (86)
#   35665 (91)
#   35666 (88)
#   35667 (84)
#   35670 (96)
#   35672 (87)
#   35673 (86)
#   35675 (83)
#   35676 (84)
#   35677 (83)
#   35680 (87)
#   35681 (85)
#   35682 (84)
#   35683 (96)
#   35684 (96)
#   35685 (90)
#   35686 (96)
#   35688 (83)
#   35689 (84)
#   35690 (96)
#   35694 (86)
#   35695 (90)
#   35696 (85)
#   35697 (87)
#   35698 (85)
#   35700 (96)
#   35701 (85)
#   35702 (94)
#   35704 (94)
#   35706 (96)
#   35707 (96)
#   35709 (103)
#   35711 (87)
#   35713 (96)
#   35714 (86)
#   35715 (96)
#   35716 (84)
#   35718 (96)
#   35719 (95)
#   35720 (96)
#   35721 (84)
#   35722 (89)
#   35723 (85)
#   35726 (95)
#   35731 (103)
#   35732 (95)
#   35733 (93)
#   35737 (90)
#   35738 (82)
#   35739 (87)
#   35740 (91)
#   35741 (95)
#   35742 (93)
#   35744 (88)
#   35745 (87)
#   35749 (96)
#   35750 (93)
#   35751 (85)
#   35752 (96)
#   35754 (89)
#   35757 (87)
#   35758 (87)
#   35765 (96)
#   35770 (96)
#   35793 (128)
#   35795 (101)
#   35799 (132)
#   35800 (140)
#   35801 (99)
#   35802 (90)
#   35803 (112)
#   35806 (86)
#   35816 (108)
#   35817 (111)
#   35818 (106)
#   35819 (84)
#   35820 (129)
#   35822 (96)
#   35825 (110)
#   35827 (132)
#   35828 (147)
#   35829 (133)
#   35832 (93)
#   35834 (93)
#   35835 (91)
#   35836 (98)
#   35839 (88)
#   35841 (128)
#   35842 (91)
#   35844 (81)
#   35845 (90)
#   35846 (100)
#   35847 (99)
#   35850 (83)
#   35851 (88)
#   35852 (105)
#   35853 (85)
#   35854 (96)
#   35855 (88)
#   35856 (137)
#   35857 (90)
#   35858 (229)
#   35859 (255)
#   35860 (231)
#   35861 (102)
#   35862 (113)
#   35863 (84)
#   35864 (88)
#   35866 (173)
#   35867 (107)
#   35868 (121)
#   35869 (100)
#   35870 (156)
#   35871 (103)
#   35878 (138)
#   35879 (119)
#   35880 (255)
#   35882 (256)
#   35883 (256)
#   35884 (140)
#   35888 (110)
#   35890 (181)
#   35906 (155)
#   35907 (190)
#   35908 (160)
#   35909 (117)
#   35910 (88)
#   35911 (120)
#   35912 (117)
#   35913 (119)
#   35914 (169)
#   35915 (106)
#   35916 (97)
#   35917 (135)
#   35918 (147)
#   35919 (112)
#   35920 (155)
#   35921 (150)
#   35922 (133)
#   35925 (88)
#   35926 (84)
#   35927 (90)
#   35931 (85)
#   35932 (102)
#   35933 (95)
#   35935 (110)
#   35938 (98)
#   35940 (96)
#   35942 (131)
#   35944 (126)
#   35945 (224)
#   35946 (228)
#   35947 (238)
#   35948 (172)
#   35949 (106)
#   35950 (132)
#   35951 (127)
#   35952 (103)
#   35953 (112)
#   35954 (139)
#   35955 (107)
#   35956 (168)
#   35957 (115)
#   35958 (86)
#   35959 (82)
#   35960 (85)
#   35964 (96)
#   35965 (84)
#   35969 (81)
#   35970 (83)
#   35975 (87)
#   35977 (84)
#   35978 (92)
#   35979 (92)
#   35980 (88)
#   35983 (81)
#   35984 (85)
#   35987 (104)
#   35988 (91)
#   35989 (88)
#   35990 (89)
#   35994 (103)
#   35995 (91)
#   35996 (105)
#   35997 (89)
#   35998 (93)
#   35999 (86)
#   36001 (88)
#   36002 (154)
#   36003 (91)
#   36006 (89)
#   36007 (94)
#   36011 (96)
#   36013 (140)
#   36014 (84)
#   36015 (83)
#   36016 (82)
#   36020 (87)
#   36024 (154)
#   36025 (81)
#   36026 (85)
#   36029 (93)
#   36031 (83)
#   36033 (81)
#   36034 (85)
#   36035 (83)
#   36036 (96)
#   36037 (90)
#   36038 (104)
#   36042 (93)
#   36043 (83)
#   36044 (82)
#   36047 (90)
#   36049 (95)
#   36050 (92)
#   36051 (89)
#   36052 (84)
#   36053 (104)
#   36054 (87)
#   36055 (87)
#   36056 (83)
#   36057 (86)
#   36058 (89)
#   36059 (91)
#   36063 (85)
#   36064 (86)
#   36065 (83)
#   36066 (91)
#   36068 (99)
#   36069 (94)
#   36070 (87)
#   36072 (84)
#   36073 (84)
#   36074 (90)
#   36075 (91)
#   36076 (96)
#   36077 (89)
#   36083 (97)
#   36084 (86)
#   36085 (82)
#   36086 (100)
#   36088 (116)
#   36089 (105)
#   36090 (93)
#   36096 (85)
#   36097 (83)
#   36102 (103)
#   36116 (83)
#   36121 (89)
#   36196 (98)
#   36199 (87)
#   36214 (109)
#   36215 (93)
#   36220 (90)
#   36247 (89)
#   36252 (81)
#   36253 (88)
#   36254 (94)
#   36258 (96)
#   36272 (81)
#   36273 (87)
#   36274 (100)
#   36276 (83)
#   36282 (100)
#   36284 (86)
#   36290 (84)
#   36291 (85)
#   36297 (84)
#   36298 (81)
#   36301 (81)
#   36302 (85)
#   36304 (81)
#   36315 (91)
#   36316 (82)
#   36318 (90)
#   36320 (88)
#   36321 (84)
#   36322 (83)
#   36323 (87)
#   36325 (96)
#   36327 (93)
#   36328 (92)
#   36329 (94)
#   36330 (91)
#   36338 (82)
#   36340 (103)
#   36341 (107)
#   36342 (108)
#   36346 (101)
#   36347 (102)
#   36348 (96)
#   36351 (85)
#   36352 (86)
#   36357 (82)
#   36358 (96)
#   36359 (84)
#   36360 (81)
#   36361 (90)
#   36363 (81)
#   36364 (84)
#   36366 (96)
#   36367 (96)
#   36368 (96)
#   36369 (84)
#   36370 (90)
#   36372 (84)
#   36373 (85)
#   36377 (82)
#   36378 (82)
#   36381 (96)
#   36382 (96)
#   36385 (81)
#   36386 (82)
#   36389 (90)
#   36390 (96)
#   36391 (96)
#   36392 (96)
#   36393 (81)
#   36394 (87)
#   36395 (85)
#   36397 (84)
#   36398 (86)
#   36400 (96)
#   36401 (95)
#   36402 (82)
#   36404 (83)
#   36405 (83)
#   36409 (81)
#   36411 (82)
#   36412 (96)
#   36414 (96)
#   36415 (82)
#   36416 (95)
#   36417 (84)
#   36421 (84)
#   36422 (84)
#   36423 (82)
#   36427 (96)
#   36430 (81)
#   36433 (82)
#   36435 (83)
#   36437 (96)
#   36439 (89)
#   36440 (87)
#   36441 (94)
#   36442 (95)
#   36444 (90)
#   36446 (86)
#   36449 (93)
#   36451 (96)
#   36453 (85)
#   36454 (88)
#   36462 (89)
#   36463 (86)
#   36478 (87)
#   36490 (81)
#   36527 (85)
#   36540 (112)
#   36541 (251)
#   36542 (191)
#   36543 (256)
#   36544 (210)
#   36548 (84)
#   36560 (81)
#   36591 (102)
#   36596 (97)
#   36597 (99)
#   36598 (99)
#   36602 (83)
#   36607 (104)
#   36614 (103)
#   36615 (101)
#   36616 (102)
#   36621 (100)
#   36623 (101)
#   36635 (102)
#   36637 (100)
#   36641 (101)
#   36642 (103)
#   36646 (103)
#   36647 (104)
#   36652 (100)
#   36653 (101)
#   36656 (102)
#   36661 (102)
#   36662 (101)
#   36664 (102)
#   36666 (104)
#   36667 (103)
#   36668 (102)
#   36669 (98)
#   36670 (98)
#   36671 (101)
#   36673 (103)
#   36674 (105)
#   36679 (99)
#   36680 (102)
#   36683 (95)
#   36684 (94)
#   36687 (87)
#   36691 (84)
#   36692 (82)
#   36693 (83)
#   36694 (89)
#   36695 (90)
#   36696 (93)
#   36699 (82)
#   36701 (87)
#   36702 (89)
#   36703 (88)
#   36705 (84)
#   36708 (83)
#   36709 (83)
#   36712 (88)
#   36713 (85)
#   36714 (81)
#   36715 (89)
#   36717 (87)
#   36718 (81)
#   36719 (83)
#   36720 (81)
#   36721 (84)
#   36723 (84)
#   36731 (84)
#   36733 (82)
#   36734 (84)
#   36737 (84)
#   36738 (96)
#   36740 (93)
#   36741 (86)
#   36742 (86)
#   36744 (93)
#   36745 (85)
#   36746 (84)
#   36748 (92)
#   36750 (90)
#   36751 (84)
#   36752 (89)
#   36753 (90)
#   36756 (81)
#   36758 (83)
#   36760 (83)
#   36763 (99)
#   36769 (96)
#   36770 (85)
#   36771 (90)
#   36772 (87)
#   36774 (84)
#   36775 (85)
#   36776 (89)
#   36777 (90)
#   36778 (85)
#   36785 (82)
#   36789 (90)
#   36794 (86)
#   36795 (82)
#   36797 (98)
#   36798 (81)
#   36801 (87)
#   36804 (94)
#   36809 (95)
#   36812 (92)
#   36814 (93)
#   36816 (93)
#   36822 (84)
#   36833 (90)
#   36834 (85)
#   36835 (96)
#   36842 (90)
#   36843 (86)
#   36844 (85)
#   36845 (83)
#   36848 (91)
#   36849 (88)
#   36850 (87)
#   36865 (81)
#   36869 (84)
#   36903 (90)
#   36904 (93)
#   36905 (87)
#   36910 (85)
#   36921 (89)
#   36922 (86)
#   36923 (85)
#   36928 (87)
#   36941 (91)
#   36942 (86)
#   36963 (90)
#   36964 (96)
#   36965 (96)
#   36967 (90)
#   36974 (96)
#   36983 (91)
#   36984 (91)
#   36997 (89)
#   37002 (92)
#   37005 (94)
#   37006 (82)
#   37007 (97)
#   37012 (86)
#   37013 (85)
#   37017 (82)
#   37021 (84)
#   37022 (93)
#   37023 (96)
#   37024 (86)
#   37030 (90)
#   37031 (93)
#   37033 (88)
#   37034 (88)
#   37035 (94)
#   37038 (94)
#   37040 (88)
#   37043 (89)
#   37047 (87)
#   37052 (85)
#   37053 (87)
#   37055 (84)
#   37065 (81)
#   37069 (89)
#   37070 (85)
#   37071 (92)
#   37072 (97)
#   37073 (86)
#   37074 (88)
#   37075 (92)
#   37076 (93)
#   37077 (89)
#   37078 (82)
#   37082 (86)
#   37085 (83)
#   37086 (83)
#   37087 (89)
#   37089 (82)
#   37091 (93)
#   37092 (93)
#   37093 (95)
#   37094 (98)
#   37098 (85)
#   37101 (84)
#   37102 (96)
#   37103 (101)
#   37108 (101)
#   37110 (96)
#   37111 (88)
#   37112 (93)
#   37113 (86)
#   37116 (93)
#   37121 (83)
#   37125 (88)
#   37126 (89)
#   37129 (92)
#   37130 (94)
#   37131 (100)
#   37132 (85)
#   37133 (92)
#   37136 (95)
#   37137 (95)
#   37142 (100)
#   37143 (89)
#   37144 (83)
#   37147 (91)
#   37148 (88)
#   37149 (86)
#   37154 (83)
#   37161 (88)
#   37162 (93)
#   37174 (93)
#   37182 (98)
#   37193 (87)
#   37211 (86)
#   37212 (81)
#   37221 (85)
#   37237 (82)
#   37240 (85)
#   37260 (92)
#   37265 (83)
#   37267 (89)
#   37278 (82)
#   37279 (102)
#   37286 (85)
#   37291 (92)
#   37292 (89)
#   37293 (89)
#   37294 (91)
#   37299 (86)
#   37300 (96)
#   37303 (92)
#   37310 (89)
#   37314 (98)
#   37318 (98)
#   37321 (89)
#   37326 (93)
#   37331 (98)
#   37342 (86)
#   37344 (81)
#   37349 (83)
#   37353 (84)
#   37354 (84)
#   37355 (82)
#   37356 (84)
#   37357 (86)
#   37358 (81)
#   37359 (97)
#   37360 (90)
#   37361 (88)
#   37362 (85)
#   37364 (89)
#   37365 (82)
#   37366 (88)
#   37389 (90)
#   37392 (81)
#   37393 (96)
#   37394 (86)
#   37395 (89)
#   37397 (90)
#   37399 (89)
#   37400 (94)
#   37401 (94)
#   37402 (127)
#   37403 (82)
#   37411 (84)
#   37412 (84)
#   37413 (81)
#   37417 (84)
#   37418 (82)
#   37419 (97)
#   37420 (86)
#   37421 (86)
#   37422 (81)
#   37424 (90)
#   37425 (82)
#   37426 (99)
#   37428 (103)
#   37429 (91)
#   37431 (82)
#   37432 (90)
#   37436 (90)
#   37437 (84)
#   37438 (91)
#   37439 (87)
#   37442 (85)
#   37445 (82)
#   37447 (84)
#   37448 (91)
#   37449 (84)
#   37450 (87)
#   37451 (86)
#   37452 (88)
#   37453 (98)
#   37455 (86)
#   37456 (88)
#   37458 (86)
#   37460 (85)
#   37461 (88)
#   37462 (91)
#   37463 (88)
#   37464 (93)
#   37465 (90)
#   37466 (87)
#   37467 (85)
#   37468 (93)
#   37469 (85)
#   37471 (82)
#   37473 (90)
#   37475 (94)
#   37477 (87)
#   37478 (89)
#   37479 (88)
#   37480 (83)
#   37482 (88)
#   37483 (84)
#   37492 (105)
#   37495 (97)
#   37500 (101)
#   37520 (93)
#   37522 (82)
#   37527 (87)
#   37542 (89)
#   37577 (91)
#   37582 (87)
#   37584 (112)
#   37625 (92)
#   37627 (92)
#   37628 (92)
#   37630 (98)
#   37632 (92)
#   37657 (92)
#   37662 (90)
#   37671 (86)
#   37680 (85)
#   37681 (85)
#   37686 (83)
#   37687 (87)
#   37694 (86)
#   37698 (83)
#   37705 (81)
#   37706 (83)
#   37708 (85)
#   37714 (82)
#   37720 (84)
#   37721 (83)
#   37722 (84)
#   37724 (83)
#   37725 (83)
#   37726 (84)
#   37731 (86)
#   37733 (88)
#   37737 (88)
#   37739 (91)
#   37742 (96)
#   37743 (90)
#   37744 (89)
#   37745 (87)
#   37749 (84)
#   37752 (88)
#   37754 (85)
#   37755 (89)
#   37756 (90)
#   37757 (91)
#   37761 (86)
#   37764 (89)
#   37765 (83)
#   37768 (93)
#   37769 (88)
#   37771 (84)
#   37772 (82)
#   37773 (82)
#   37775 (91)
#   37776 (86)
#   37777 (86)
#   37778 (85)
#   37779 (87)
#   37782 (96)
#   37783 (94)
#   37784 (83)
#   37785 (83)
#   37786 (84)
#   37789 (88)
#   37790 (84)
#   37791 (93)
#   37792 (84)
#   37793 (81)
#   37794 (86)
#   37795 (90)
#   37796 (87)
#   37797 (83)
#   37800 (84)
#   37801 (89)
#   37803 (83)
#   37804 (82)
#   37805 (84)
#   37806 (84)
#   37807 (83)
#   37808 (83)
#   37809 (88)
#   37815 (96)
#   37816 (94)
#   37817 (95)
#   37818 (104)
#   37821 (94)
#   37822 (96)
#   37823 (92)
#   37825 (88)
#   37831 (90)
#   37832 (81)
#   37835 (82)
#   37838 (83)
#   37855 (85)
#   37857 (83)
#   37867 (82)
#   37876 (90)
#   37878 (82)
#   37883 (83)
#   37887 (82)
#   37894 (96)
#   37895 (84)
#   37903 (86)
#   37915 (98)
#   37931 (88)
#   37932 (95)
#   37941 (100)
#   37943 (98)
#   37951 (96)
#   37952 (96)
#   37957 (90)
#   37974 (92)
#   37975 (90)
#   37976 (86)
#   37978 (101)
#   37979 (84)
#   37980 (88)
#   37981 (85)
#   37982 (87)
#   37989 (85)
#   38003 (81)
#   38014 (88)
#   38019 (88)
#   38021 (89)
#   38022 (93)
#   38027 (83)
#   38029 (87)
#   38031 (86)
#   38032 (86)
#   38038 (84)
#   38046 (84)
#   38048 (84)
#   38049 (86)
#   38050 (86)
#   38052 (81)
#   38054 (88)
#   38055 (81)
#   38057 (86)
#   38058 (84)
#   38068 (88)
#   38069 (83)
#   38072 (87)
#   38074 (86)
#   38078 (86)
#   38079 (94)
#   38082 (96)
#   38083 (95)
#   38084 (89)
#   38088 (85)
#   38089 (82)
#   38090 (84)
#   38091 (92)
#   38093 (81)
#   38096 (97)
#   38097 (95)
#   38098 (88)
#   38099 (83)
#   38101 (91)
#   38102 (88)
#   38103 (83)
#   38106 (93)
#   38111 (86)
#   38116 (90)
#   38117 (85)
#   38118 (90)
#   38119 (82)
#   38122 (84)
#   38123 (95)
#   38124 (83)
#   38126 (91)
#   38127 (92)
#   38129 (83)
#   38130 (95)
#   38131 (95)
#   38134 (87)
#   38135 (83)
#   38136 (88)
#   38137 (81)
#   38138 (95)
#   38139 (88)
#   38140 (98)
#   38141 (97)
#   38144 (88)
#   38147 (99)
#   38150 (94)
#   38153 (84)
#   38154 (82)
#   38155 (84)
#   38156 (83)
#   38158 (83)
#   38165 (81)
#   38166 (91)
#   38167 (91)
#   38169 (95)
#   38171 (93)
#   38172 (93)
#   38173 (97)
#   38174 (92)
#   38175 (86)
#   38176 (88)
#   38177 (90)
#   38182 (95)
#   38183 (85)
#   38184 (84)
#   38185 (90)
#   38186 (95)
#   38187 (83)
#   38191 (96)
#   38200 (95)
#   38207 (82)
#   38219 (97)
#   38223 (87)
#   38224 (90)
#   38225 (85)
#   38231 (95)
#   38232 (89)
#   38244 (97)
#   38265 (92)
#   38266 (91)
#   38271 (90)
#   38272 (96)
#   38284 (87)
#   38298 (84)
#   38307 (94)
#   38308 (97)
#   38321 (83)
#   38322 (96)
#   38332 (82)
#   38333 (85)
#   38339 (86)
#   38340 (94)
#   38341 (94)
#   38345 (83)
#   38349 (83)
#   38352 (92)
#   38360 (84)
#   38364 (84)
#   38365 (86)
#   38367 (86)
#   38372 (91)
#   38377 (85)
#   38378 (85)
#   38379 (99)
#   38381 (95)
#   38382 (93)
#   38383 (85)
#   38385 (96)
#   38386 (132)
#   38387 (83)
#   38388 (82)
#   38390 (84)
#   38391 (87)
#   38395 (92)
#   38396 (84)
#   38400 (83)
#   38401 (81)
#   38402 (85)
#   38403 (83)
#   38404 (82)
#   38405 (96)
#   38406 (96)
#   38408 (84)
#   38409 (84)
#   38412 (91)
#   38413 (83)
#   38414 (83)
#   38415 (83)
#   38416 (92)
#   38417 (82)
#   38418 (86)
#   38422 (96)
#   38424 (94)
#   38426 (89)
#   38427 (93)
#   38428 (87)
#   38429 (90)
#   38433 (90)
#   38434 (95)
#   38437 (85)
#   38438 (86)
#   38443 (94)
#   38447 (83)
#   38449 (84)
#   38450 (82)
#   38451 (92)
#   38452 (86)
#   38454 (85)
#   38455 (91)
#   38459 (92)
#   38460 (94)
#   38461 (94)
#   38462 (83)
#   38465 (85)
#   38467 (89)
#   38468 (94)
#   38469 (95)
#   38470 (86)
#   38472 (82)
#   38473 (88)
#   38475 (83)
#   38476 (83)
#   38477 (88)
#   38479 (89)
#   38480 (85)
#   38481 (83)
#   38482 (86)
#   38483 (88)
#   38484 (84)
#   38485 (84)
#   38488 (88)
#   38491 (96)
#   38492 (95)
#   38493 (89)
#   38494 (81)
#   38495 (89)
#   38496 (88)
#   38497 (89)
#   38498 (86)
#   38500 (83)
#   38501 (83)
#   38503 (83)
#   38504 (83)
#   38505 (88)
#   38506 (88)
#   38507 (92)
#   38515 (83)
#   38516 (87)
#   38520 (98)
#   38521 (96)
#   38523 (84)
#   38524 (85)
#   38525 (85)
#   38527 (96)
#   38528 (84)
#   38534 (89)
#   38539 (94)
#   38544 (96)
#   38545 (92)
#   38547 (85)
#   38549 (91)
#   38570 (95)
#   38571 (95)
#   38577 (84)
#   38578 (86)
#   38586 (87)
#   38615 (89)
#   38624 (96)
#   38625 (96)
#   38627 (91)
#   38629 (88)
#   38633 (231)
#   38634 (84)
#   38638 (91)
#   38647 (82)
#   38648 (94)
#   38652 (85)
#   38653 (82)
#   38654 (81)
#   38658 (81)
#   38659 (82)
#   38661 (92)
#   38662 (92)
#   38663 (87)
#   38664 (84)
#   38670 (81)
#   38671 (96)
#   38672 (82)
#   38677 (95)
#   38678 (82)
#   38679 (94)
#   38680 (84)
#   38681 (86)
#   38689 (92)
#   38690 (93)
#   38691 (91)
#   38694 (86)
#   38696 (88)
#   38697 (91)
#   38702 (96)
#   38704 (97)
#   38705 (94)
#   38709 (90)
#   38710 (84)
#   38713 (89)
#   38714 (92)
#   38715 (93)
#   38717 (91)
#   38718 (93)
#   38721 (93)
#   38722 (96)
#   38726 (83)
#   38728 (89)
#   38729 (88)
#   38732 (93)
#   38733 (88)
#   38734 (90)
#   38735 (89)
#   38737 (93)
#   38738 (83)
#   38739 (88)
#   38741 (87)
#   38743 (92)
#   38744 (95)
#   38748 (84)
#   38749 (89)
#   38751 (87)
#   38752 (91)
#   38753 (88)
#   38755 (93)
#   38759 (96)
#   38762 (88)
#   38763 (92)
#   38765 (89)
#   38766 (93)
#   38768 (87)
#   38770 (87)
#   38771 (91)
#   38774 (87)
#   38775 (93)
#   38776 (86)
#   38780 (94)
#   38781 (96)
#   38782 (92)
#   38783 (93)
#   38784 (84)
#   38785 (90)
#   38786 (88)
#   38787 (89)
#   38788 (82)
#   38789 (82)
#   38792 (96)
#   38793 (89)
#   38795 (87)
#   38796 (92)
#   38797 (93)
#   38798 (93)
#   38799 (90)
#   38800 (87)
#   38802 (93)
#   38803 (86)
#   38804 (91)
#   38806 (85)
#   38807 (81)
#   38810 (92)
#   38811 (88)
#   38812 (85)
#   38813 (90)
#   38814 (96)
#   38815 (95)
#   38819 (88)
#   38820 (94)
#   38822 (81)
#   38824 (81)
#   38825 (88)
#   38827 (96)
#   38831 (94)
#   38836 (92)
#   38839 (83)
#   38843 (94)
#   38844 (96)
#   38845 (96)
#   38847 (83)
#   38848 (96)
#   38849 (81)
#   38850 (96)
#   38851 (89)
#   38852 (97)
#   38853 (89)
#   38856 (90)
#   38860 (93)
#   38861 (96)
#   38862 (95)
#   38863 (91)
#   38865 (81)
#   38866 (93)
#   38867 (90)
#   38869 (86)
#   38873 (93)
#   38875 (93)
#   38876 (83)
#   38879 (92)
#   38881 (88)
#   38885 (85)
#   38886 (84)
#   38887 (94)
#   38891 (94)
#   38893 (90)
#   38895 (94)
#   38898 (93)
#   38899 (95)
#   38902 (92)
#   38903 (97)
#   38905 (86)
#   38911 (93)
#   38916 (90)
#   38918 (87)
#   38923 (96)
#   38925 (92)
#   38926 (91)
#   38928 (90)
#   38930 (88)
#   38933 (90)
#   38934 (89)
#   38935 (86)
#   38936 (101)
#   38937 (93)
#   38939 (96)
#   38941 (90)
#   38942 (90)
#   38943 (93)
#   38953 (94)
#   38954 (89)
#   38965 (92)
#   38966 (92)
#   38967 (90)
#   38969 (93)
#   38975 (95)
#   38977 (96)
#   38979 (83)
#   38980 (90)
#   38984 (82)
#   38985 (85)
#   38986 (86)
#   38989 (207)
#   38990 (93)
#   38991 (93)
#   38992 (90)
#   38993 (93)
#   38997 (93)
#   38998 (92)
#   39001 (93)
#   39002 (90)
#   39003 (99)
#   39004 (93)
#   39007 (91)
#   39008 (90)
#   39009 (88)
#   39011 (95)
#   39012 (91)
#   39013 (92)
#   39014 (229)
#   39015 (91)
#   39016 (93)
#   39019 (88)
#   39022 (90)
#   39024 (95)
#   39025 (91)
#   39027 (87)
#   39028 (90)
#   39032 (93)
#   39033 (91)
#   39034 (92)
#   39035 (89)
#   39036 (92)
#   39037 (90)
#   39038 (93)
#   39041 (82)
#   39042 (90)
#   39043 (86)
#   39047 (84)
#   39048 (84)
#   39049 (84)
#   39050 (85)
#   39053 (86)
#   39054 (88)
#   39055 (88)
#   39056 (97)
#   39057 (85)
#   39058 (92)
#   39059 (86)
#   39061 (83)
#   39063 (91)
#   39064 (84)
#   39065 (84)
#   39066 (91)
#   39068 (85)
