#TFM v1.0.8 by tritical
field = bottom
crc32 = 51498591
41295 c - [18]
41296 c - [26]
41297 c - [12]
41298 c - [32]
41299 c - [16]
41300 c - [28]
41301 c - [26]
41302 c - [26]
41303 c - [45]
#
#
# OVR HELP INFORMATION:
#
# [COMBED FRAMES]
#
#   [Individual Frames]
#   FORMAT:  frame_number (mic_value)
#
#   54 (89)
#   55 (86)
#   81 (88)
#   135 (82)
#   136 (83)
#   140 (83)
#   169 (101)
#   186 (131)
#   291 (96)
#   304 (88)
#   386 (96)
#   392 (103)
#   404 (96)
#   405 (96)
#   423 (96)
#   424 (96)
#   435 (95)
#   443 (91)
#   462 (85)
#   469 (96)
#   473 (97)
#   474 (91)
#   489 (86)
#   492 (82)
#   512 (81)
#   531 (104)
#   536 (85)
#   538 (95)
#   554 (83)
#   556 (89)
#   557 (91)
#   567 (98)
#   575 (89)
#   585 (96)
#   612 (96)
#   623 (85)
#   624 (85)
#   637 (90)
#   655 (113)
#   656 (112)
#   812 (88)
#   818 (86)
#   831 (82)
#   841 (81)
#   849 (102)
#   898 (83)
#   900 (83)
#   901 (90)
#   928 (81)
#   931 (84)
#   944 (101)
#   951 (103)
#   952 (90)
#   962 (83)
#   969 (90)
#   970 (94)
#   974 (89)
#   975 (89)
#   982 (88)
#   993 (91)
#   1000 (83)
#   1019 (84)
#   1051 (93)
#   1052 (92)
#   1063 (96)
#   1065 (97)
#   1076 (86)
#   1083 (94)
#   1086 (96)
#   1163 (96)
#   1182 (96)
#   1246 (95)
#   1249 (96)
#   1257 (88)
#   1263 (111)
#   1264 (112)
#   1269 (112)
#   1270 (112)
#   1282 (111)
#   1287 (112)
#   1288 (112)
#   1295 (112)
#   1296 (112)
#   1306 (110)
#   1307 (108)
#   1308 (112)
#   1314 (112)
#   1315 (112)
#   1316 (112)
#   1326 (112)
#   1327 (112)
#   1330 (108)
#   1331 (109)
#   1332 (109)
#   1333 (110)
#   1334 (112)
#   1335 (112)
#   1337 (154)
#   1338 (166)
#   1339 (93)
#   1342 (86)
#   1351 (256)
#   1352 (149)
#   1353 (100)
#   1354 (133)
#   1355 (139)
#   1356 (130)
#   1357 (111)
#   1358 (99)
#   1361 (128)
#   1362 (83)
#   1363 (103)
#   1364 (81)
#   1371 (84)
#   1372 (81)
#   1374 (83)
#   1375 (93)
#   1376 (106)
#   1377 (120)
#   1378 (107)
#   1379 (117)
#   1380 (114)
#   1381 (244)
#   1382 (106)
#   1383 (97)
#   1384 (166)
#   1385 (148)
#   1386 (117)
#   1387 (119)
#   1388 (113)
#   1389 (85)
#   1393 (81)
#   1394 (101)
#   1395 (86)
#   1403 (90)
#   1405 (84)
#   1406 (89)
#   1407 (149)
#   1408 (96)
#   1409 (104)
#   1410 (143)
#   1411 (236)
#   1412 (132)
#   1413 (94)
#   1414 (167)
#   1415 (111)
#   1416 (93)
#   1417 (95)
#   1418 (92)
#   1419 (92)
#   1420 (105)
#   1421 (107)
#   1428 (108)
#   1431 (135)
#   1434 (91)
#   1435 (99)
#   1436 (89)
#   1441 (217)
#   1442 (136)
#   1443 (93)
#   1444 (148)
#   1445 (136)
#   1446 (146)
#   1447 (108)
#   1448 (104)
#   1449 (83)
#   1450 (85)
#   1451 (129)
#   1452 (113)
#   1453 (112)
#   1454 (132)
#   1455 (119)
#   1456 (108)
#   1457 (129)
#   1458 (119)
#   1459 (103)
#   1460 (84)
#   1461 (113)
#   1464 (98)
#   1471 (155)
#   1472 (179)
#   1473 (191)
#   1474 (181)
#   1475 (156)
#   1476 (222)
#   1477 (183)
#   1478 (148)
#   1479 (164)
#   1480 (155)
#   1481 (148)
#   1482 (135)
#   1483 (112)
#   1484 (165)
#   1486 (91)
#   1487 (179)
#   1488 (81)
#   1489 (158)
#   1490 (121)
#   1491 (102)
#   1495 (95)
#   1496 (86)
#   1497 (90)
#   1515 (109)
#   1516 (96)
#   1571 (97)
#   1657 (98)
#   1672 (94)
#   1673 (83)
#   1674 (83)
#   1675 (96)
#   1712 (96)
#   1732 (87)
#   1745 (91)
#   1746 (83)
#   1759 (106)
#   1783 (81)
#   1785 (96)
#   1788 (96)
#   1790 (82)
#   1798 (82)
#   1801 (96)
#   1816 (108)
#   1817 (99)
#   1826 (93)
#   1827 (82)
#   1837 (88)
#   1839 (105)
#   1854 (87)
#   1855 (86)
#   1878 (81)
#   2047 (95)
#   2137 (98)
#   2166 (96)
#   2169 (96)
#   2172 (96)
#   2173 (96)
#   2174 (96)
#   2178 (82)
#   2186 (96)
#   2189 (96)
#   2197 (83)
#   2223 (96)
#   2236 (83)
#   2253 (96)
#   2286 (85)
#   2288 (88)
#   2317 (110)
#   2322 (95)
#   2327 (116)
#   2355 (92)
#   2423 (96)
#   2424 (82)
#   2509 (85)
#   2510 (81)
#   2542 (93)
#   2543 (90)
#   2593 (97)
#   2600 (81)
#   2604 (96)
#   2605 (96)
#   2611 (86)
#   2613 (88)
#   2624 (96)
#   2654 (87)
#   2655 (86)
#   2662 (96)
#   2668 (83)
#   2669 (89)
#   2673 (96)
#   2679 (90)
#   2681 (82)
#   2686 (95)
#   2699 (84)
#   2718 (81)
#   2774 (84)
#   2905 (88)
#   2914 (90)
#   2929 (112)
#   2930 (128)
#   2937 (113)
#   2950 (89)
#   2953 (120)
#   2955 (97)
#   2956 (97)
#   2969 (96)
#   2973 (96)
#   2975 (82)
#   2993 (89)
#   2994 (96)
#   3005 (89)
#   3006 (90)
#   3007 (91)
#   3008 (96)
#   3019 (83)
#   3020 (83)
#   3028 (96)
#   3029 (96)
#   3030 (92)
#   3031 (86)
#   3038 (88)
#   3049 (92)
#   3082 (97)
#   3087 (87)
#   3107 (97)
#   3114 (96)
#   3124 (99)
#   3131 (88)
#   3132 (91)
#   3151 (99)
#   3163 (90)
#   3171 (92)
#   3174 (111)
#   3250 (86)
#   3260 (90)
#   3268 (85)
#   3310 (256)
#   3314 (112)
#   3318 (112)
#   3319 (112)
#   3326 (88)
#   3333 (128)
#   3339 (111)
#   3340 (119)
#   3350 (83)
#   3357 (85)
#   3358 (94)
#   3359 (96)
#   3361 (89)
#   3362 (89)
#   3369 (95)
#   3370 (85)
#   3377 (85)
#   3380 (81)
#   3387 (85)
#   3400 (87)
#   3401 (82)
#   3408 (96)
#   3412 (87)
#   3413 (87)
#   3419 (90)
#   3424 (94)
#   3425 (92)
#   3426 (91)
#   3427 (91)
#   3433 (89)
#   3438 (94)
#   3442 (100)
#   3444 (96)
#   3445 (90)
#   3446 (93)
#   3447 (83)
#   3450 (91)
#   3451 (91)
#   3452 (95)
#   3476 (94)
#   3482 (92)
#   3494 (96)
#   3507 (95)
#   3513 (96)
#   3520 (96)
#   3526 (88)
#   3532 (96)
#   3541 (87)
#   3557 (96)
#   3558 (96)
#   3570 (89)
#   3577 (98)
#   3607 (104)
#   3630 (215)
#   3631 (232)
#   3632 (241)
#   3633 (235)
#   3634 (233)
#   3635 (233)
#   3690 (96)
#   3728 (96)
#   3739 (97)
#   3744 (95)
#   3764 (96)
#   3767 (94)
#   3790 (91)
#   3808 (102)
#   3815 (92)
#   3834 (88)
#   3835 (87)
#   3846 (85)
#   3864 (103)
#   3865 (94)
#   3883 (88)
#   3884 (85)
#   3920 (99)
#   3952 (84)
#   3981 (81)
#   4711 (83)
#   4712 (81)
#   4900 (87)
#   5012 (82)
#   5017 (88)
#   5027 (85)
#   5030 (106)
#   5035 (87)
#   5036 (87)
#   5038 (91)
#   5048 (82)
#   5056 (84)
#   5059 (99)
#   5068 (81)
#   5069 (87)
#   5078 (84)
#   5079 (83)
#   5081 (85)
#   5082 (82)
#   5106 (81)
#   5118 (94)
#   5124 (88)
#   5150 (96)
#   5161 (85)
#   5162 (87)
#   5163 (96)
#   5181 (82)
#   5193 (81)
#   5212 (84)
#   5213 (90)
#   5215 (96)
#   5312 (96)
#   5343 (84)
#   5356 (109)
#   5357 (99)
#   5369 (85)
#   5382 (87)
#   5418 (85)
#   5419 (88)
#   5423 (102)
#   5426 (88)
#   5441 (87)
#   5446 (92)
#   5450 (87)
#   5451 (94)
#   5457 (96)
#   5465 (93)
#   5488 (96)
#   5489 (98)
#   5490 (92)
#   5495 (90)
#   5511 (83)
#   5513 (106)
#   5519 (83)
#   5526 (86)
#   5532 (88)
#   5542 (93)
#   5543 (93)
#   5544 (97)
#   5552 (86)
#   5557 (85)
#   5562 (84)
#   5563 (90)
#   5564 (91)
#   5567 (93)
#   5577 (96)
#   5582 (90)
#   5583 (90)
#   5613 (101)
#   5629 (93)
#   5634 (101)
#   5719 (92)
#   5743 (98)
#   5758 (124)
#   5763 (81)
#   5771 (91)
#   5776 (86)
#   5794 (95)
#   5800 (94)
#   5801 (96)
#   5807 (95)
#   5810 (96)
#   5820 (96)
#   5826 (85)
#   5828 (88)
#   5831 (83)
#   5832 (96)
#   5833 (85)
#   5836 (96)
#   5852 (87)
#   5857 (82)
#   5862 (83)
#   5863 (83)
#   5864 (88)
#   5865 (96)
#   5875 (96)
#   5889 (88)
#   5890 (90)
#   5899 (96)
#   5908 (95)
#   5909 (95)
#   5921 (99)
#   5922 (94)
#   5924 (256)
#   5925 (256)
#   5926 (183)
#   5927 (256)
#   5928 (256)
#   5929 (100)
#   5930 (256)
#   5931 (256)
#   5932 (255)
#   5933 (256)
#   5934 (256)
#   5935 (256)
#   5936 (256)
#   5937 (256)
#   5938 (256)
#   5939 (256)
#   5940 (256)
#   5941 (256)
#   5942 (256)
#   5943 (256)
#   5944 (256)
#   5945 (256)
#   5946 (256)
#   5947 (256)
#   5948 (256)
#   5949 (256)
#   5950 (256)
#   5951 (256)
#   5952 (256)
#   5953 (102)
#   5964 (92)
#   5969 (95)
#   5971 (98)
#   5972 (94)
#   5977 (88)
#   5983 (112)
#   5984 (85)
#   5989 (102)
#   5997 (82)
#   6007 (88)
#   6008 (92)
#   6009 (96)
#   6014 (96)
#   6015 (94)
#   6016 (88)
#   6017 (90)
#   6018 (96)
#   6027 (94)
#   6028 (92)
#   6037 (96)
#   6038 (91)
#   6046 (98)
#   6051 (96)
#   6052 (97)
#   6053 (96)
#   6054 (96)
#   6055 (96)
#   6065 (96)
#   6075 (96)
#   6107 (91)
#   6108 (102)
#   6115 (83)
#   6127 (106)
#   6128 (116)
#   6129 (96)
#   6130 (96)
#   6151 (97)
#   6152 (95)
#   6169 (102)
#   6195 (86)
#   6197 (89)
#   6235 (96)
#   6260 (96)
#   6264 (85)
#   6289 (92)
#   6290 (94)
#   6304 (116)
#   6307 (95)
#   6309 (96)
#   6340 (82)
#   6359 (88)
#   6372 (92)
#   6384 (96)
#   6385 (88)
#   6394 (96)
#   6396 (96)
#   6397 (94)
#   6398 (94)
#   6405 (89)
#   6409 (89)
#   6447 (82)
#   6547 (91)
#   6585 (92)
#   6603 (87)
#   6604 (96)
#   6623 (97)
#   6624 (88)
#   6628 (97)
#   6629 (84)
#   6637 (96)
#   6638 (100)
#   6642 (91)
#   6644 (81)
#   6647 (96)
#   6655 (84)
#   6667 (86)
#   6678 (90)
#   6681 (92)
#   6691 (89)
#   6692 (89)
#   6703 (97)
#   6704 (83)
#   6712 (96)
#   6715 (84)
#   6736 (82)
#   6754 (92)
#   6786 (128)
#   6787 (128)
#   6793 (112)
#   6795 (84)
#   6804 (110)
#   6805 (83)
#   6806 (81)
#   6986 (85)
#   6987 (94)
#   6990 (92)
#   6994 (88)
#   6995 (89)
#   7060 (84)
#   7061 (93)
#   7063 (96)
#   7066 (96)
#   7071 (83)
#   7074 (94)
#   7087 (90)
#   7111 (91)
#   7130 (96)
#   7131 (85)
#   7143 (96)
#   7156 (89)
#   7174 (84)
#   7200 (96)
#   7220 (91)
#   7230 (94)
#   7231 (106)
#   7232 (91)
#   7242 (86)
#   7243 (86)
#   7254 (94)
#   7255 (87)
#   7259 (93)
#   7260 (96)
#   7286 (87)
#   7287 (86)
#   7288 (82)
#   7299 (86)
#   7308 (88)
#   7330 (96)
#   7344 (103)
#   7377 (87)
#   7382 (87)
#   7402 (87)
#   7403 (88)
#   7404 (89)
#   7408 (99)
#   7444 (90)
#   7445 (85)
#   7449 (94)
#   7463 (84)
#   7469 (96)
#   7470 (96)
#   7471 (96)
#   7480 (92)
#   7482 (96)
#   7486 (82)
#   7488 (101)
#   7493 (91)
#   7497 (95)
#   7500 (210)
#   7501 (256)
#   7502 (95)
#   7503 (256)
#   7505 (256)
#   7506 (256)
#   7508 (256)
#   7509 (94)
#   7510 (82)
#   7511 (84)
#   7512 (83)
#   7514 (93)
#   7515 (92)
#   7518 (256)
#   7520 (256)
#   7521 (256)
#   7523 (256)
#   7524 (91)
#   7525 (256)
#   7526 (256)
#   7528 (86)
#   7533 (82)
#   7534 (83)
#   7536 (88)
#   7538 (92)
#   7539 (84)
#   7540 (84)
#   7541 (102)
#   7542 (91)
#   7543 (96)
#   7549 (96)
#   7550 (96)
#   7551 (93)
#   7556 (81)
#   7562 (88)
#   7601 (84)
#   7605 (83)
#   7606 (92)
#   7627 (93)
#   7628 (96)
#   7638 (96)
#   7639 (96)
#   7644 (85)
#   7651 (96)
#   7662 (92)
#   7663 (89)
#   7733 (90)
#   7744 (85)
#   7782 (90)
#   7825 (91)
#   7826 (98)
#   7827 (95)
#   7828 (91)
#   7833 (86)
#   7838 (88)
#   7858 (92)
#   7867 (93)
#   7872 (90)
#   7875 (86)
#   7878 (89)
#   7882 (95)
#   7891 (87)
#   7901 (85)
#   7902 (90)
#   7914 (82)
#   7925 (84)
#   7970 (94)
#   7975 (91)
#   7978 (90)
#   7979 (84)
#   7988 (91)
#   7989 (91)
#   8014 (92)
#   8015 (94)
#   8070 (86)
#   8076 (89)
#   8079 (85)
#   8091 (86)
#   8097 (88)
#   8139 (93)
#   8140 (96)
#   8141 (93)
#   8236 (107)
#   8259 (98)
#   8354 (94)
#   8377 (250)
#   8378 (127)
#   8379 (256)
#   8380 (256)
#   8381 (254)
#   8382 (249)
#   8383 (119)
#   8384 (256)
#   8385 (183)
#   8409 (90)
#   8420 (87)
#   8422 (88)
#   8673 (89)
#   8692 (85)
#   8710 (84)
#   9103 (89)
#   9104 (91)
#   9155 (96)
#   9160 (96)
#   9175 (94)
#   9242 (90)
#   9260 (96)
#   9293 (93)
#   9347 (90)
#   9355 (93)
#   9404 (110)
#   9412 (112)
#   9430 (108)
#   9468 (83)
#   9476 (95)
#   9481 (98)
#   9500 (93)
#   9506 (85)
#   9515 (85)
#   9519 (96)
#   9543 (81)
#   9579 (93)
#   9889 (81)
#   10014 (87)
#   10371 (96)
#   10378 (86)
#   10415 (102)
#   10503 (96)
#   10684 (96)
#   10690 (86)
#   10735 (90)
#   11540 (87)
#   11545 (92)
#   11592 (94)
#   11744 (83)
#   11937 (96)
#   11963 (89)
#   12019 (81)
#   12170 (225)
#   12171 (231)
#   12172 (240)
#   12173 (231)
#   12174 (238)
#   12175 (233)
#   12365 (95)
#   12389 (92)
#   12447 (94)
#   12495 (88)
#   12522 (84)
#   12797 (96)
#   12815 (93)
#   12844 (96)
#   12910 (84)
#   12926 (96)
#   12978 (83)
#   13224 (85)
#   13235 (96)
#   13243 (81)
#   13342 (89)
#   13421 (88)
#   13422 (109)
#   13436 (96)
#   13510 (96)
#   13642 (96)
#   13688 (172)
#   13697 (94)
#   13842 (85)
#   14040 (101)
#   14061 (94)
#   14062 (88)
#   14893 (216)
#   14894 (202)
#   14895 (204)
#   14896 (82)
#   14897 (206)
#   14898 (210)
#   14899 (207)
#   14900 (211)
#   14901 (206)
#   14903 (204)
#   14904 (189)
#   14906 (212)
#   14907 (201)
#   14908 (198)
#   14909 (203)
#   14910 (204)
#   14929 (202)
#   15090 (245)
#   15091 (256)
#   15093 (225)
#   15095 (253)
#   15096 (219)
#   15097 (221)
#   15099 (224)
#   15100 (227)
#   15101 (245)
#   15103 (225)
#   15105 (243)
#   15107 (225)
#   15109 (223)
#   15111 (215)
#   15113 (220)
#   15115 (256)
#   15117 (221)
#   15119 (227)
#   15121 (224)
#   15123 (224)
#   15125 (256)
#   15127 (222)
#   15128 (249)
#   15129 (221)
#   15130 (231)
#   15215 (97)
#   15216 (93)
#   15224 (82)
#   15310 (87)
#   15317 (82)
#   15512 (152)
#   16333 (129)
#   16462 (81)
#   16902 (86)
#   16921 (89)
#   16933 (83)
#   17181 (88)
#   17959 (81)
#   18096 (90)
#   18162 (81)
#   18857 (87)
#   18858 (85)
#   19106 (163)
#   19107 (157)
#   19108 (164)
#   19109 (157)
#   19110 (163)
#   19111 (158)
#   19112 (167)
#   19113 (156)
#   19114 (161)
#   19115 (161)
#   19116 (248)
#   19117 (158)
#   19118 (172)
#   19119 (165)
#   19120 (168)
#   19121 (168)
#   19122 (171)
#   19123 (160)
#   19124 (256)
#   19125 (144)
#   19126 (151)
#   19127 (137)
#   19128 (147)
#   19129 (143)
#   19130 (149)
#   19131 (125)
#   19132 (256)
#   19133 (100)
#   19134 (133)
#   19135 (125)
#   19136 (90)
#   19137 (82)
#   19138 (103)
#   19140 (91)
#   19142 (114)
#   19143 (115)
#   19363 (90)
#   19364 (93)
#   19365 (86)
#   19366 (256)
#   19367 (110)
#   19368 (92)
#   19369 (95)
#   19370 (97)
#   19371 (102)
#   19372 (256)
#   19373 (94)
#   19374 (90)
#   19375 (91)
#   19376 (104)
#   19377 (105)
#   19378 (96)
#   19379 (86)
#   19380 (83)
#   19381 (256)
#   19382 (116)
#   19383 (96)
#   19384 (256)
#   19385 (117)
#   19386 (100)
#   19387 (120)
#   19388 (112)
#   19389 (101)
#   19390 (108)
#   19391 (114)
#   19392 (99)
#   19393 (117)
#   19394 (122)
#   19395 (94)
#   19396 (127)
#   19397 (100)
#   19398 (98)
#   19399 (256)
#   19400 (106)
#   19401 (104)
#   19402 (120)
#   19403 (107)
#   19404 (96)
#   19405 (108)
#   19406 (103)
#   19407 (91)
#   19408 (103)
#   19409 (100)
#   19410 (103)
#   19411 (106)
#   19412 (107)
#   19413 (92)
#   19414 (256)
#   19415 (100)
#   19416 (99)
#   19417 (116)
#   19418 (104)
#   19419 (98)
#   19420 (114)
#   19434 (94)
#   19471 (88)
#   20193 (238)
#   20202 (239)
#   20208 (243)
#   20209 (84)
#   20217 (234)
#   20223 (238)
#   20232 (216)
#   20238 (171)
#   20243 (244)
#   20244 (85)
#   20245 (110)
#   20246 (88)
#   20247 (139)
#   20248 (172)
#   20249 (82)
#   20250 (87)
#   20252 (83)
#   20253 (256)
#   20254 (89)
#   20255 (99)
#   20257 (95)
#   20260 (95)
#   20262 (113)
#   20265 (151)
#   20266 (147)
#   20267 (146)
#   20268 (145)
#   20269 (130)
#   20270 (134)
#   20271 (165)
#   20272 (190)
#   20273 (154)
#   20274 (176)
#   20275 (158)
#   20276 (165)
#   20277 (178)
#   20278 (143)
#   20279 (145)
#   20280 (152)
#   20281 (192)
#   20282 (170)
#   20283 (170)
#   20284 (173)
#   20285 (139)
#   20286 (131)
#   20287 (137)
#   20288 (160)
#   20289 (204)
#   20290 (149)
#   20291 (156)
#   20292 (159)
#   20293 (163)
#   20294 (186)
#   20295 (208)
#   20296 (167)
#   20297 (157)
#   20298 (199)
#   20299 (157)
#   20300 (164)
#   20301 (148)
#   20600 (87)
#   20833 (86)
#   23565 (84)
#   23834 (87)
#   23952 (88)
#   24029 (96)
#   26399 (86)
#   26401 (202)
#   26402 (195)
#   26403 (187)
#   26404 (256)
#   26405 (191)
#   26406 (179)
#   26407 (183)
#   26408 (197)
#   26409 (196)
#   26410 (191)
#   26411 (202)
#   26412 (172)
#   26413 (256)
#   26414 (174)
#   26415 (177)
#   26416 (148)
#   26417 (172)
#   26418 (177)
#   26419 (256)
#   26420 (167)
#   26421 (164)
#   26422 (177)
#   26423 (160)
#   26424 (153)
#   26425 (159)
#   26426 (168)
#   26427 (182)
#   26428 (256)
#   26429 (172)
#   26430 (193)
#   26431 (195)
#   26432 (191)
#   26433 (194)
#   26434 (255)
#   26435 (200)
#   26436 (209)
#   26437 (205)
#   26438 (218)
#   26439 (222)
#   26440 (256)
#   26441 (221)
#   26442 (211)
#   26443 (199)
#   26444 (212)
#   26445 (224)
#   26446 (252)
#   26447 (242)
#   26448 (226)
#   26449 (197)
#   26450 (252)
#   26451 (216)
#   26452 (200)
#   26453 (223)
#   26454 (226)
#   26455 (256)
#   26456 (243)
#   26457 (229)
#   26458 (199)
#   26459 (213)
#   26460 (223)
#   26461 (209)
#   26462 (209)
#   26463 (221)
#   26464 (256)
#   26465 (214)
#   26466 (224)
#   26467 (256)
#   26694 (105)
#   27006 (106)
#   27105 (81)
#   27211 (106)
#   27641 (256)
#   27642 (256)
#   27643 (256)
#   27644 (256)
#   27645 (247)
#   27646 (256)
#   27647 (226)
#   27648 (256)
#   27649 (256)
#   27650 (99)
#   27651 (256)
#   27652 (98)
#   27653 (256)
#   27654 (256)
#   27655 (247)
#   27656 (256)
#   27658 (256)
#   27661 (256)
#   27662 (256)
#   27663 (256)
#   27664 (99)
#   27665 (256)
#   27666 (256)
#   27667 (256)
#   27670 (256)
#   27671 (256)
#   27672 (256)
#   27675 (256)
#   27676 (256)
#   27677 (256)
#   27680 (256)
#   27681 (256)
#   27682 (256)
#   28076 (133)
#   28378 (99)
#   28881 (101)
#   28882 (89)
#   30271 (83)
#   30464 (90)
#   30566 (96)
#   30710 (124)
#   30711 (166)
#   30712 (196)
#   30713 (256)
#   30714 (182)
#   30715 (196)
#   30717 (167)
#   30718 (196)
#   30719 (82)
#   30720 (186)
#   30721 (179)
#   30722 (246)
#   30723 (153)
#   30724 (176)
#   30726 (175)
#   30727 (197)
#   30728 (256)
#   30729 (168)
#   30730 (181)
#   30732 (148)
#   30733 (188)
#   30735 (195)
#   30736 (176)
#   30737 (247)
#   30738 (145)
#   30739 (181)
#   30741 (176)
#   30742 (188)
#   30743 (247)
#   30744 (156)
#   30745 (179)
#   30747 (134)
#   30748 (168)
#   30750 (162)
#   30751 (178)
#   30752 (241)
#   30753 (144)
#   30754 (194)
#   30756 (162)
#   30757 (166)
#   30758 (247)
#   30759 (131)
#   30760 (166)
#   30762 (130)
#   30763 (174)
#   30765 (168)
#   30766 (167)
#   30767 (242)
#   30768 (134)
#   30769 (164)
#   30771 (169)
#   30772 (190)
#   30773 (248)
#   30774 (127)
#   30775 (184)
#   30777 (126)
#   30778 (184)
#   30780 (159)
#   30781 (194)
#   30782 (238)
#   30783 (136)
#   30784 (184)
#   30786 (163)
#   30787 (177)
#   30788 (237)
#   30789 (136)
#   30790 (170)
#   30792 (133)
#   30793 (186)
#   30795 (155)
#   30796 (198)
#   30797 (234)
#   30798 (125)
#   30799 (182)
#   30801 (160)
#   30802 (177)
#   30803 (243)
#   30804 (129)
#   30805 (190)
#   30807 (141)
#   30808 (199)
#   30959 (148)
#   30960 (131)
#   30961 (134)
#   30962 (142)
#   30963 (157)
#   30964 (190)
#   30965 (176)
#   30966 (202)
#   30967 (192)
#   30968 (201)
#   30969 (197)
#   30970 (184)
#   30971 (179)
#   30972 (183)
#   30973 (177)
#   30974 (170)
#   30975 (164)
#   30976 (159)
#   30977 (154)
#   31518 (88)
#   31531 (88)
#   31633 (150)
#   31634 (149)
#   31635 (154)
#   31636 (234)
#   31637 (169)
#   31638 (126)
#   31639 (138)
#   31640 (122)
#   31641 (120)
#   31642 (134)
#   31643 (141)
#   31644 (124)
#   31645 (240)
#   31646 (144)
#   31647 (107)
#   31648 (129)
#   31649 (112)
#   31650 (195)
#   31651 (202)
#   31652 (190)
#   31653 (241)
#   31654 (181)
#   31655 (186)
#   31656 (192)
#   31657 (185)
#   31658 (185)
#   31659 (194)
#   31660 (174)
#   31661 (171)
#   31662 (243)
#   31663 (164)
#   31664 (144)
#   31665 (121)
#   31666 (141)
#   31667 (136)
#   31668 (225)
#   31669 (136)
#   31670 (156)
#   31671 (143)
#   31672 (140)
#   31673 (143)
#   31674 (131)
#   31675 (134)
#   31676 (131)
#   31677 (247)
#   31678 (138)
#   31679 (112)
#   31680 (170)
#   31681 (128)
#   31682 (138)
#   31683 (227)
#   31684 (152)
#   31685 (154)
#   31686 (143)
#   31687 (162)
#   31688 (125)
#   31689 (157)
#   31690 (116)
#   31691 (128)
#   31692 (215)
#   31693 (134)
#   31694 (116)
#   31826 (91)
#   32244 (95)
#   32276 (93)
#   32615 (83)
#   32653 (83)
#   32754 (93)
#   32783 (94)
#   33474 (87)
#   33476 (84)
#   33693 (85)
#   33769 (95)
#   33782 (84)
#   33900 (87)
#   34178 (83)
#   34214 (83)
#   34215 (83)
#   34223 (97)
#   34224 (88)
#   34233 (85)
#   34241 (90)
#   34242 (83)
#   34243 (84)
#   34244 (96)
#   34251 (83)
#   34265 (87)
#   34275 (106)
#   34283 (88)
#   34351 (98)
#   34641 (82)
#   34652 (85)
#   34708 (99)
#   34734 (83)
#   34783 (88)
#   34955 (82)
#   34973 (82)
#   34990 (83)
#   34991 (96)
#   35004 (96)
#   35022 (82)
#   35042 (82)
#   35405 (91)
#   35705 (94)
#   35754 (83)
#   35755 (111)
#   35782 (89)
#   35806 (90)
#   35837 (89)
#   35855 (81)
#   35867 (96)
#   35873 (83)
#   35874 (84)
#   35893 (86)
#   35899 (84)
#   35912 (88)
#   35936 (90)
#   36174 (93)
#   36182 (91)
#   36205 (200)
#   36206 (96)
#   36213 (82)
#   36214 (81)
#   36226 (93)
#   36227 (84)
#   36231 (87)
#   36243 (94)
#   36251 (82)
#   36282 (93)
#   36295 (88)
#   36313 (92)
#   36331 (98)
#   36577 (94)
#   36621 (95)
#   36639 (84)
#   36647 (82)
#   36878 (85)
#   37077 (94)
#   37078 (87)
#   37096 (91)
#   37116 (95)
#   37135 (93)
#   37203 (90)
#   37354 (85)
#   37404 (86)
#   37429 (94)
#   37447 (84)
#   37476 (93)
#   37485 (82)
#   37494 (91)
#   37495 (87)
#   37556 (256)
#   37557 (256)
#   37754 (96)
#   37755 (96)
#   37807 (96)
#   37827 (96)
#   37835 (84)
#   37836 (86)
#   37841 (81)
#   37842 (81)
#   37850 (81)
#   37974 (256)
#   37975 (198)
#   38187 (84)
#   38225 (87)
#   38236 (83)
#   38237 (82)
#   38259 (85)
#   38262 (81)
#   38311 (85)
#   38312 (82)
#   38314 (92)
#   38386 (133)
#   38621 (87)
#   38633 (227)
#   38670 (95)
#   38671 (94)
#   38790 (89)
#   38989 (216)
#   39014 (230)
