#TFM v1.0.8 by tritical
field = bottom
crc32 = 4cdd4a77
40423 c - [65]
40424 l + [88]
40425 c - [49]
40426 c - [26]
40427 l + [86]
40428 p - [42]
40429 l + [92]
40430 l + [96]
40431 l + [82]
40432 c - [78]
40433 p + [82]
40434 c - [10]
40435 c - [20]
40436 p - [80]
40437 l + [81]
40438 l + [85]
40439 c - [19]
40440 c - [47]
40441 p - [8]
40442 c - [8]
40443 c - [22]
40444 l + [106]
40445 l + [108]
40446 p - [22]
40447 c - [78]
40448 c - [22]
40449 c - [16]
40450 c - [11]
40451 p - [6]
40452 c - [8]
40453 c - [30]
40454 c - [40]
40455 c - [29]
40456 p + [91]
40457 c - [8]
40458 c - [10]
40459 l + [95]
40460 l + [112]
40461 p + [110]
40462 c - [75]
40463 c - [31]
40464 c - [53]
40465 c - [5]
40466 p - [27]
40467 c - [12]
40468 c - [5]
40469 c - [10]
40470 c - [7]
40471 p - [4]
40472 c - [10]
40473 c - [7]
40474 c - [25]
40475 c - [26]
40476 p - [22]
40477 c - [55]
40478 c - [19]
40479 c - [49]
40480 l + [85]
40481 p - [10]
40482 p + [93]
40483 l + [84]
40484 c - [29]
40485 p - [32]
40486 p - [31]
40487 p - [7]
40488 l + [82]
40489 l + [90]
40490 c - [28]
40491 p - [15]
40492 c - [9]
40493 l + [104]
40494 l + [87]
40495 c - [6]
40496 p + [91]
40497 c - [15]
40498 c - [76]
40499 c - [4]
40500 c - [26]
40501 p - [11]
40502 c - [16]
40503 c - [11]
40504 c - [20]
40505 c - [71]
40506 c - [12]
40507 c - [19]
40508 p + [99]
40509 u - [19]
40510 c - [30]
40511 c - [62]
40512 c - [12]
40513 p + [90]
40514 c - [40]
40515 l + [86]
40516 l + [83]
40517 l + [89]
40518 p + [88]
40519 c - [68]
40520 c - [80]
40521 c - [72]
40522 l + [81]
40523 p - [26]
40524 c - [15]
40525 c - [17]
40526 l + [87]
40527 l + [101]
40528 p + [100]
40529 p - [53]
40530 l + [91]
40531 c - [14]
40532 c - [59]
40533 p - [13]
40534 p - [23]
40535 l + [88]
40536 l + [100]
40537 c - [71]
40538 p + [84]
40539 p + [103]
40540 c - [38]
40541 l + [86]
40542 c - [66]
40543 p - [36]
40544 p - [23]
40545 l + [92]
40546 l + [92]
40547 u - [28]
40548 p - [28]
40549 p - [28]
40550 c - [18]
40551 c - [36]
40552 l + [87]
40553 p - [41]
40554 p - [20]
40555 c - [14]
40556 l + [89]
40557 l + [84]
40558 p + [91]
40559 p - [8]
40560 c - [12]
40561 l + [91]
40562 c - [12]
40563 p - [18]
40564 p - [18]
40565 l + [89]
40566 l + [93]
40567 l + [96]
40568 p - [8]
40569 p - [15]
40570 l + [89]
40571 l + [110]
40572 l + [115]
40573 p - [34]
40574 p - [23]
40575 c - [14]
40576 l + [89]
40577 l + [84]
40578 p + [88]
40579 p - [33]
40580 c - [23]
40581 l + [83]
40582 l + [100]
40583 p + [85]
40584 p - [40]
40585 c - [24]
40586 c - [9]
40587 c - [80]
40588 p + [96]
40589 p + [104]
40590 l + [81]
40591 l + [83]
40592 c - [22]
40593 p - [21]
40594 p + [82]
40595 l + [84]
40596 c - [18]
40597 c - [51]
40598 p - [16]
40599 p - [10]
40600 c - [10]
40601 c - [80]
40602 c - [19]
40603 p - [80]
40604 p + [83]
40605 l + [81]
40606 c - [80]
40607 c - [80]
40608 p - [41]
40609 p - [80]
40610 c - [80]
40611 c - [37]
40612 c - [14]
40613 p - [22]
40614 p + [93]
40615 l + [98]
40616 u - [13]
40617 p - [13]
40618 p - [9]
40619 c - [41]
40620 c - [61]
40621 l + [82]
40622 p + [82]
40623 p + [97]
40624 l + [93]
40625 c - [80]
40626 l + [84]
40627 p + [86]
40628 p + [92]
40629 l + [93]
40630 c - [11]
40631 l + [82]
40632 p - [80]
40633 p + [92]
40634 l + [89]
40635 l + [90]
40636 c - [15]
40637 p - [80]
40638 p + [84]
40639 l + [83]
40640 l + [87]
40641 l + [81]
40642 p + [81]
40643 p + [84]
40644 l + [81]
40645 l + [82]
40646 l + [81]
40647 p + [81]
40648 p + [82]
40649 c - [56]
40650 l + [95]
40651 l + [93]
40652 p + [93]
40653 p - [36]
40654 l + [90]
40655 l + [93]
40656 l + [91]
40657 p - [14]
40658 p + [97]
40659 l + [91]
40660 c - [13]
40661 u - [15]
40662 p - [15]
40663 p - [16]
40664 l + [90]
40665 l + [84]
40666 l + [90]
40667 p + [85]
40668 p - [32]
40669 c - [24]
40670 l + [107]
40671 l + [93]
40672 p - [26]
40673 p - [33]
40674 l + [95]
40675 l + [93]
40676 c - [80]
40677 p + [92]
40678 u - [20]
40679 c - [23]
40680 l + [95]
40681 c - [19]
40682 u - [17]
40683 p - [17]
40684 l + [96]
40685 c - [80]
40686 c - [4]
40687 p + [86]
40688 p + [96]
40689 c - [9]
40690 c - [19]
40691 c - [28]
40692 p - [11]
40693 p + [87]
40694 l + [105]
40695 l + [97]
40696 l + [93]
40697 p + [95]
40698 p - [65]
40699 l + [83]
40700 l + [83]
40701 c - [15]
40702 u - [18]
40703 p - [18]
40704 l + [93]
40705 l + [83]
40706 u - [13]
40707 p - [13]
40708 p + [89]
40709 l + [96]
40710 l + [94]
40711 c - [20]
40712 p - [16]
40713 p + [102]
40714 c - [10]
40715 l + [96]
40716 l + [96]
40717 p + [96]
40718 p + [82]
40719 c - [10]
40720 l + [99]
40721 c - [16]
40722 p - [10]
40723 p - [16]
40724 c - [11]
40725 l + [94]
40726 l + [94]
40727 p - [15]
40728 p - [12]
40729 p - [18]
40730 l + [93]
40731 l + [81]
40732 p + [81]
40733 p + [86]
40734 l + [89]
40735 l + [81]
40736 l + [90]
40737 p + [93]
40738 p - [19]
40739 c - [23]
40740 c - [42]
40741 l + [102]
40742 p + [96]
40743 p + [89]
40744 l + [98]
40745 l + [93]
40746 c - [21]
40747 p + [92]
40748 p - [18]
40749 l + [92]
40750 l + [94]
40751 l + [89]
40752 p + [93]
40753 p + [88]
40754 l + [85]
40755 c - [10]
40756 l + [90]
40757 p - [35]
40758 p - [26]
40759 l + [87]
40760 l + [88]
40761 l + [93]
40762 p + [95]
40763 p + [92]
40764 c - [19]
40765 u - [23]
40766 c - [24]
40767 c - [9]
40768 p - [10]
40769 c - [38]
40770 c - [13]
40771 l + [89]
40772 p - [7]
40773 l + [93]
40774 l + [86]
40775 l + [86]
40776 l + [84]
40777 p - [7]
40778 c - [6]
40779 c - [6]
40780 c - [15]
40781 c - [14]
40782 c - [80]
40783 p - [21]
40784 c - [80]
40785 c - [16]
40786 l + [84]
40787 l + [82]
40788 c - [10]
40789 l + [86]
40790 c - [80]
40791 l + [89]
40792 c - [17]
40793 c - [31]
40794 c - [6]
40795 l + [100]
40796 n - [21]
40797 c - [80]
40798 p - [27]
40799 l + [88]
40800 l + [88]
40801 l + [84]
40802 p - [8]
40803 c - [9]
40804 c - [21]
40805 c - [10]
40806 c - [14]
40807 c - [80]
40808 c - [23]
40809 l + [82]
40810 c - [8]
40811 c - [15]
40812 c - [9]
40813 p + [88]
40814 l + [106]
40815 c - [16]
40816 c - [15]
40817 c - [23]
40818 c - [16]
40819 l + [102]
40820 c - [14]
40821 c - [28]
40822 c - [26]
40823 c - [17]
40824 c - [20]
40825 l + [101]
40826 l + [93]
40827 c - [35]
40828 p + [96]
40829 c - [47]
40830 l + [99]
40831 l + [82]
40832 l + [85]
40833 l + [84]
40834 u - [18]
40835 p - [18]
40836 l + [99]
40837 l + [93]
40838 u - [17]
40839 p - [17]
40840 p + [105]
40841 l + [103]
40842 l + [88]
40843 l + [91]
40844 p + [110]
40845 p + [90]
40846 l + [85]
40847 l + [89]
40848 l + [101]
40849 p + [81]
40850 p - [70]
40851 l + [87]
40852 l + [89]
40853 c - [79]
40854 p + [87]
40855 p + [97]
40856 l + [95]
40857 c - [12]
40858 c - [17]
40859 p + [87]
40860 p + [121]
40861 l + [90]
40862 c - [11]
40863 l + [101]
40864 p + [93]
40865 p + [94]
40866 l + [87]
40867 l + [83]
40868 l + [95]
40869 p - [45]
40870 p - [31]
40871 c - [15]
40872 l + [96]
40873 l + [103]
40874 p + [105]
40875 p - [53]
40876 l + [89]
40877 c - [16]
40878 l + [91]
40879 u - [23]
40880 p - [23]
40881 l + [93]
40882 l + [97]
40883 l + [96]
40884 p - [70]
40885 p + [86]
40886 c - [39]
40887 c - [35]
40888 c - [78]
40889 l + [82]
40890 l + [83]
40891 p + [81]
40892 u - [14]
40893 c - [10]
40894 p - [17]
40895 c - [24]
40896 p + [98]
40897 l + [85]
40898 l + [95]
40899 c - [18]
40900 p - [30]
40901 p - [13]
40902 l + [89]
40903 l + [82]
40904 c - [33]
40905 c - [13]
40906 p - [32]
40907 l + [91]
40908 c - [13]
40909 l + [92]
40910 l + [100]
40911 c - [37]
40912 p - [23]
40913 c - [5]
40914 c - [17]
40915 c - [22]
40916 p + [96]
40917 c - [13]
40918 p + [81]
40919 c - [19]
40920 l + [96]
40921 l + [95]
40922 l + [96]
40923 l + [84]
40924 c - [13]
40925 c - [11]
40926 c - [17]
40927 p + [88]
40928 l + [94]
40929 l + [93]
40930 l + [98]
40931 p + [96]
40932 p - [25]
40933 c - [6]
40934 l + [96]
40935 l + [94]
40936 l + [91]
40937 l + [84]
40938 l + [92]
40939 c - [18]
40940 l + [83]
40941 p - [15]
40942 l + [87]
40943 c - [29]
40944 c - [14]
40945 c - [80]
40946 c - [14]
40947 l + [91]
40948 c - [11]
40949 c - [13]
40950 c - [12]
40951 p - [6]
40952 c - [11]
40953 l + [83]
40954 l + [92]
40955 l + [92]
40956 p + [91]
40957 c - [10]
40958 l + [96]
40959 l + [87]
40960 c - [40]
40961 c - [80]
40962 c - [80]
40963 c - [17]
40964 l + [88]
40965 l + [92]
40966 c - [11]
40967 p + [96]
40968 p - [12]
40969 c - [23]
40970 c - [21]
40971 c - [39]
40972 p + [83]
40973 p + [84]
40974 l + [91]
40975 l + [85]
40976 l + [89]
40977 p + [92]
40978 p + [89]
40979 l + [91]
40980 l + [83]
40981 c - [29]
40982 p + [83]
40983 p + [86]
40984 l + [95]
40985 l + [91]
40986 l + [102]
40987 p - [29]
40988 p - [14]
40989 c - [14]
40990 l + [87]
40991 c - [37]
40992 p - [35]
40993 p - [33]
40994 l + [87]
40995 l + [89]
40996 l + [88]
40997 p + [98]
40998 p + [89]
40999 l + [88]
41000 c - [13]
41001 c - [12]
41002 p + [88]
41003 p + [88]
41004 l + [86]
41005 l + [85]
41006 l + [114]
41007 p + [99]
41008 p + [104]
41009 c - [20]
41010 l + [86]
41011 l + [91]
41012 p + [93]
41013 p + [92]
41014 c - [8]
41015 l + [86]
41016 l + [89]
41017 p + [89]
41018 p - [42]
41019 c - [4]
41020 c - [5]
41021 c - [14]
41022 p + [89]
41023 p - [16]
41024 c - [15]
41025 c - [80]
41026 l + [90]
41027 p + [92]
41028 p + [85]
41029 p + [83]
41030 l + [98]
41031 l + [90]
41032 p + [93]
41033 p - [31]
41034 c - [12]
41035 c - [52]
41036 l + [89]
41037 p + [91]
41038 p + [88]
41039 l + [93]
41040 l + [87]
41041 c - [10]
41042 l + [87]
41043 c - [26]
41044 c - [80]
41045 p - [22]
41046 p - [20]
41047 c - [21]
41048 c - [14]
41049 l + [96]
41050 c - [13]
41051 c - [13]
41052 c - [9]
41053 l + [82]
41054 c - [22]
41055 c - [24]
41056 c - [29]
41057 c - [40]
41058 c - [8]
41059 c - [19]
41060 c - [8]
41061 c - [23]
41062 c - [7]
41063 c - [5]
41064 c - [11]
41065 c - [12]
41066 c - [11]
41067 c - [24]
41068 c - [16]
41069 c - [15]
41070 c - [10]
41071 l + [96]
41072 c - [15]
41073 c - [15]
41074 p - [16]
41075 l + [82]
41076 c - [19]
41077 c - [9]
41078 c - [8]
41079 c - [11]
41080 c - [9]
41081 c - [22]
41082 c - [21]
41083 c - [27]
41084 c - [19]
41085 c - [9]
41086 c - [80]
41087 p - [80]
41088 c - [7]
41089 c - [9]
41090 c - [30]
41091 c - [15]
41092 c - [25]
41093 c - [16]
41094 c - [22]
41095 c - [22]
41096 p - [21]
41097 p - [12]
41098 c - [13]
41099 c - [23]
41100 p - [21]
41101 c - [22]
41102 c - [21]
41103 c - [19]
41104 c - [12]
41105 c - [13]
41106 c - [25]
41107 p - [10]
41108 c - [21]
41109 c - [12]
41110 c - [7]
41111 c - [33]
41112 c - [20]
41113 p + [81]
41114 l + [96]
41115 c - [80]
41116 c - [30]
41117 c - [5]
41118 c - [11]
41119 c - [10]
41120 c - [7]
41121 p - [23]
41122 c - [12]
41123 c - [40]
41124 c - [16]
41125 c - [19]
41126 c - [21]
41127 c - [22]
41128 c - [14]
41129 c - [13]
41130 c - [13]
41131 c - [18]
41132 c - [14]
41133 c - [10]
41134 p - [18]
41135 c - [20]
41136 c - [10]
41137 c - [14]
41138 c - [8]
41139 c - [50]
41140 p - [20]
41141 c - [20]
41142 c - [23]
41143 l + [114]
41144 c - [31]
41145 c - [80]
41146 c - [19]
41147 c - [13]
41148 c - [10]
41149 p - [15]
41150 c - [15]
41151 c - [27]
41152 c - [20]
41153 c - [17]
41154 l + [96]
41155 c - [24]
41156 c - [14]
41157 c - [8]
41158 c - [28]
41159 c - [11]
41160 c - [17]
41161 p - [18]
41162 c - [80]
41163 l + [96]
41164 c - [22]
41165 c - [23]
41166 c - [17]
41167 c - [16]
41168 c - [11]
41169 c - [15]
41170 c - [10]
41171 p - [30]
41172 c - [21]
41173 c - [33]
41174 c - [19]
41175 c - [14]
41176 c - [26]
41177 c - [6]
41178 c - [8]
41179 c - [11]
41180 c - [13]
41181 p - [9]
41182 c - [62]
41183 c - [11]
41184 p - [13]
41185 p - [14]
41186 c - [10]
41187 p - [32]
41188 c - [10]
41189 l + [83]
41190 c - [9]
41191 c - [6]
41192 c - [17]
41193 c - [29]
41194 c - [27]
41195 c - [18]
41196 c - [54]
41197 c - [14]
41198 c - [23]
41199 c - [6]
41200 c - [17]
41201 l + [100]
41202 l + [90]
41203 l + [89]
41204 c - [27]
41205 c - [18]
41206 c - [20]
41207 c - [18]
41208 c - [68]
41209 c - [59]
41210 c - [14]
41211 c - [55]
41212 c - [37]
41213 c - [29]
41214 c - [15]
41215 c - [11]
41216 c - [11]
41217 c - [5]
41218 p + [93]
41219 c - [29]
41220 c - [11]
41221 c - [8]
41222 c - [9]
41223 c - [15]
41224 c - [15]
41225 c - [17]
41226 c - [21]
41227 c - [32]
41228 c - [22]
41229 c - [15]
41230 c - [17]
41231 c - [12]
41232 c - [30]
41233 c - [27]
41234 c - [16]
41235 c - [13]
41236 p + [94]
#
#
# OVR HELP INFORMATION:
#
# [COMBED FRAMES]
#
#   [Individual Frames]
#   FORMAT:  frame_number (mic_value)
#
#   168 (256)
#   180 (112)
#   264 (101)
#   265 (92)
#   271 (130)
#   292 (83)
#   318 (84)
#   320 (81)
#   333 (83)
#   344 (109)
#   462 (192)
#   474 (126)
#   476 (139)
#   477 (123)
#   478 (90)
#   717 (81)
#   757 (98)
#   789 (84)
#   801 (87)
#   852 (85)
#   1078 (96)
#   1086 (82)
#   1242 (86)
#   1304 (92)
#   1412 (83)
#   1421 (82)
#   1429 (82)
#   1547 (97)
#   1734 (84)
#   1780 (82)
#   1901 (96)
#   1909 (104)
#   2179 (86)
#   2276 (91)
#   2329 (96)
#   2330 (90)
#   2436 (96)
#   2437 (92)
#   2668 (97)
#   2669 (92)
#   2683 (96)
#   2699 (96)
#   2789 (89)
#   2807 (96)
#   2927 (94)
#   2928 (86)
#   2986 (84)
#   3006 (83)
#   3060 (82)
#   3079 (91)
#   3081 (81)
#   3133 (95)
#   3165 (90)
#   3302 (96)
#   3303 (93)
#   3304 (96)
#   3315 (95)
#   3392 (86)
#   3393 (112)
#   3439 (82)
#   3450 (85)
#   3484 (88)
#   3514 (86)
#   3518 (89)
#   3519 (82)
#   3528 (86)
#   3553 (86)
#   3558 (84)
#   3560 (82)
#   3579 (97)
#   3593 (90)
#   3594 (89)
#   3604 (82)
#   3685 (81)
#   3733 (89)
#   3734 (91)
#   3835 (81)
#   3876 (82)
#   3910 (96)
#   3920 (81)
#   3924 (81)
#   3926 (83)
#   3927 (91)
#   3938 (99)
#   3956 (112)
#   3957 (106)
#   3958 (103)
#   3959 (96)
#   3960 (96)
#   3962 (82)
#   3963 (97)
#   3964 (96)
#   3965 (87)
#   3966 (91)
#   3967 (84)
#   3968 (96)
#   3971 (98)
#   3972 (96)
#   3973 (96)
#   3976 (84)
#   3978 (96)
#   3979 (104)
#   3980 (102)
#   3992 (95)
#   3997 (107)
#   3998 (96)
#   3999 (108)
#   4000 (112)
#   4008 (95)
#   4009 (112)
#   4010 (106)
#   4023 (85)
#   4024 (95)
#   4025 (99)
#   4030 (111)
#   4034 (98)
#   4040 (106)
#   4041 (106)
#   4042 (101)
#   4043 (108)
#   4044 (128)
#   4045 (109)
#   4047 (103)
#   4048 (97)
#   4066 (96)
#   4077 (111)
#   4084 (105)
#   4085 (99)
#   4086 (98)
#   4087 (96)
#   4088 (101)
#   4089 (121)
#   4090 (98)
#   4091 (99)
#   4097 (100)
#   4098 (98)
#   4104 (104)
#   4105 (112)
#   4109 (104)
#   4110 (96)
#   4111 (99)
#   4112 (96)
#   4116 (109)
#   4117 (100)
#   4118 (112)
#   4119 (122)
#   4120 (127)
#   4122 (112)
#   4123 (119)
#   4130 (100)
#   4131 (100)
#   4132 (109)
#   4143 (96)
#   4161 (84)
#   4200 (90)
#   4236 (81)
#   4274 (86)
#   4275 (110)
#   4288 (94)
#   4299 (81)
#   4303 (82)
#   4362 (82)
#   4368 (83)
#   4380 (84)
#   4387 (85)
#   4392 (91)
#   4412 (86)
#   4419 (87)
#   4431 (93)
#   4451 (81)
#   4456 (92)
#   4457 (88)
#   4472 (83)
#   4507 (95)
#   4514 (87)
#   4542 (94)
#   4544 (83)
#   4607 (91)
#   4617 (81)
#   4639 (83)
#   4650 (84)
#   4682 (83)
#   4685 (85)
#   4686 (87)
#   4689 (81)
#   4692 (87)
#   4693 (84)
#   4697 (81)
#   4710 (81)
#   4717 (100)
#   4797 (81)
#   4862 (83)
#   4914 (92)
#   4972 (83)
#   4978 (83)
#   5108 (83)
#   5119 (104)
#   5122 (81)
#   5123 (96)
#   5135 (82)
#   5150 (82)
#   5257 (89)
#   5296 (86)
#   5298 (94)
#   5299 (87)
#   5300 (85)
#   5304 (86)
#   5309 (82)
#   5405 (82)
#   5428 (82)
#   5430 (87)
#   5441 (101)
#   5499 (100)
#   5504 (86)
#   5513 (86)
#   5514 (96)
#   5520 (118)
#   5535 (92)
#   5594 (84)
#   5669 (84)
#   5670 (91)
#   5757 (85)
#   5761 (82)
#   5779 (84)
#   5817 (90)
#   5822 (83)
#   5887 (86)
#   5890 (84)
#   5897 (89)
#   5916 (81)
#   5937 (82)
#   6032 (129)
#   6131 (81)
#   6142 (83)
#   6147 (85)
#   6155 (82)
#   6175 (84)
#   6206 (83)
#   6212 (83)
#   6277 (85)
#   6287 (84)
#   6309 (81)
#   6311 (81)
#   6361 (83)
#   6443 (83)
#   6449 (84)
#   6451 (81)
#   6455 (85)
#   6459 (94)
#   6463 (85)
#   6464 (85)
#   6535 (86)
#   6544 (87)
#   6552 (82)
#   6565 (81)
#   6624 (90)
#   6658 (81)
#   6778 (113)
#   6782 (87)
#   6789 (81)
#   6797 (96)
#   6798 (99)
#   6826 (86)
#   6827 (96)
#   6828 (96)
#   6829 (88)
#   6837 (106)
#   6875 (87)
#   6880 (81)
#   6895 (81)
#   6912 (82)
#   6913 (106)
#   6914 (101)
#   6915 (96)
#   6916 (96)
#   6917 (99)
#   6919 (96)
#   6920 (96)
#   6921 (97)
#   6922 (96)
#   6923 (96)
#   6924 (96)
#   6928 (94)
#   6930 (96)
#   6931 (90)
#   6932 (96)
#   6974 (86)
#   7008 (87)
#   7026 (85)
#   7051 (90)
#   7052 (88)
#   7055 (101)
#   7071 (100)
#   7117 (81)
#   7130 (85)
#   7133 (87)
#   7134 (81)
#   7155 (81)
#   7156 (97)
#   7193 (93)
#   7194 (83)
#   7201 (96)
#   7231 (88)
#   7232 (81)
#   7249 (89)
#   7251 (95)
#   7278 (90)
#   7291 (82)
#   7320 (81)
#   7330 (85)
#   7343 (100)
#   7368 (223)
#   7379 (124)
#   7382 (91)
#   7409 (92)
#   7417 (84)
#   7418 (95)
#   7419 (86)
#   7489 (82)
#   7519 (86)
#   7520 (83)
#   7538 (82)
#   7539 (81)
#   7549 (88)
#   7550 (106)
#   7551 (109)
#   7557 (97)
#   7564 (87)
#   7565 (102)
#   7566 (93)
#   7571 (105)
#   7575 (99)
#   7576 (103)
#   7618 (190)
#   7646 (109)
#   7650 (86)
#   7656 (121)
#   7657 (81)
#   7658 (81)
#   7662 (86)
#   7666 (97)
#   7773 (81)
#   7857 (85)
#   7878 (81)
#   7890 (86)
#   7924 (84)
#   7927 (82)
#   8022 (84)
#   8042 (81)
#   8165 (82)
#   8409 (96)
#   8466 (93)
#   8570 (84)
#   8604 (90)
#   8671 (94)
#   8821 (129)
#   8866 (124)
#   8925 (85)
#   9123 (83)
#   9169 (88)
#   9186 (84)
#   9213 (84)
#   9290 (84)
#   9292 (81)
#   9308 (93)
#   9415 (81)
#   9418 (96)
#   9454 (90)
#   9456 (84)
#   9457 (90)
#   9536 (83)
#   9642 (87)
#   9703 (96)
#   9737 (112)
#   9759 (96)
#   9768 (92)
#   9778 (96)
#   9779 (96)
#   9780 (96)
#   9781 (96)
#   9783 (96)
#   9784 (96)
#   9785 (101)
#   9791 (96)
#   9792 (96)
#   9793 (99)
#   9794 (101)
#   9795 (97)
#   9796 (96)
#   9797 (96)
#   9798 (96)
#   9799 (97)
#   9800 (99)
#   9802 (96)
#   9805 (96)
#   9806 (96)
#   9812 (96)
#   9815 (84)
#   9817 (98)
#   9818 (110)
#   9819 (104)
#   9820 (88)
#   9827 (97)
#   9829 (85)
#   9830 (96)
#   9832 (96)
#   9833 (96)
#   9834 (96)
#   9838 (91)
#   9842 (90)
#   9843 (96)
#   9844 (99)
#   9846 (88)
#   9847 (88)
#   9848 (96)
#   9852 (96)
#   9853 (96)
#   9914 (98)
#   9915 (110)
#   9916 (105)
#   9917 (111)
#   9926 (108)
#   9935 (100)
#   9940 (96)
#   9951 (103)
#   9966 (104)
#   10024 (108)
#   10025 (98)
#   10028 (96)
#   10037 (110)
#   10038 (111)
#   10039 (112)
#   10040 (101)
#   10041 (110)
#   10048 (109)
#   10051 (109)
#   10052 (110)
#   10053 (115)
#   10054 (109)
#   10055 (109)
#   10056 (117)
#   10057 (109)
#   10061 (103)
#   10062 (110)
#   10063 (110)
#   10064 (106)
#   10065 (108)
#   10066 (114)
#   10074 (109)
#   10075 (120)
#   10077 (115)
#   10079 (108)
#   10080 (106)
#   10081 (103)
#   10082 (104)
#   10084 (103)
#   10085 (107)
#   10086 (110)
#   10087 (96)
#   10088 (110)
#   10089 (110)
#   10090 (112)
#   10091 (109)
#   10092 (96)
#   10093 (108)
#   10094 (110)
#   10095 (107)
#   10101 (101)
#   10103 (113)
#   10108 (108)
#   10109 (98)
#   10113 (111)
#   10117 (100)
#   10118 (113)
#   10119 (112)
#   10120 (90)
#   10123 (110)
#   10124 (110)
#   10125 (110)
#   10126 (104)
#   10128 (110)
#   10129 (90)
#   10130 (92)
#   10131 (110)
#   10133 (112)
#   10146 (114)
#   10147 (114)
#   10148 (115)
#   10149 (97)
#   10150 (110)
#   10151 (115)
#   10154 (112)
#   10155 (98)
#   10156 (101)
#   10158 (108)
#   10159 (106)
#   10160 (107)
#   10163 (111)
#   10164 (112)
#   10165 (95)
#   10167 (117)
#   10168 (115)
#   10171 (112)
#   10174 (86)
#   10176 (89)
#   10193 (104)
#   10194 (107)
#   10195 (97)
#   10196 (111)
#   10198 (112)
#   10199 (109)
#   10200 (107)
#   10201 (101)
#   10202 (99)
#   10203 (111)
#   10208 (110)
#   10212 (91)
#   10214 (103)
#   10215 (104)
#   10216 (108)
#   10218 (101)
#   10219 (93)
#   10220 (93)
#   10222 (96)
#   10223 (110)
#   10224 (113)
#   10225 (105)
#   10227 (117)
#   10228 (112)
#   10229 (113)
#   10230 (104)
#   10231 (109)
#   10232 (117)
#   10233 (112)
#   10238 (116)
#   10241 (96)
#   10254 (81)
#   10336 (235)
#   10342 (82)
#   10343 (112)
#   10408 (85)
#   10446 (112)
#   10447 (104)
#   10473 (89)
#   10476 (99)
#   10542 (112)
#   10593 (83)
#   10618 (93)
#   10647 (83)
#   10752 (81)
#   10753 (82)
#   10812 (87)
#   10830 (85)
#   10854 (92)
#   10912 (96)
#   10922 (85)
#   10942 (86)
#   10943 (84)
#   10946 (83)
#   10964 (83)
#   10972 (81)
#   10982 (86)
#   11010 (97)
#   11024 (84)
#   11118 (81)
#   11180 (110)
#   11239 (85)
#   11292 (83)
#   11299 (89)
#   11316 (87)
#   11317 (88)
#   11342 (82)
#   11345 (81)
#   11367 (82)
#   11492 (88)
#   11533 (89)
#   11586 (108)
#   11618 (81)
#   11625 (84)
#   11652 (85)
#   11860 (92)
#   11861 (96)
#   11870 (86)
#   11873 (89)
#   11908 (90)
#   11909 (99)
#   11923 (88)
#   11924 (83)
#   11925 (83)
#   11934 (92)
#   11935 (85)
#   11936 (84)
#   11940 (83)
#   11946 (99)
#   11947 (86)
#   11953 (82)
#   11958 (92)
#   11968 (83)
#   11975 (92)
#   12004 (88)
#   12005 (84)
#   12008 (91)
#   12010 (92)
#   12014 (84)
#   12049 (82)
#   12060 (83)
#   12066 (90)
#   12081 (90)
#   12085 (89)
#   12103 (83)
#   12247 (86)
#   12351 (100)
#   12370 (96)
#   12371 (82)
#   12390 (96)
#   12391 (96)
#   12395 (108)
#   12400 (125)
#   12461 (85)
#   12513 (96)
#   12515 (96)
#   12516 (111)
#   12517 (108)
#   12520 (106)
#   12521 (83)
#   12523 (89)
#   12533 (81)
#   12534 (88)
#   12544 (85)
#   12545 (83)
#   12553 (103)
#   12560 (89)
#   12570 (92)
#   12599 (81)
#   12612 (98)
#   12664 (236)
#   12665 (256)
#   12666 (202)
#   12667 (224)
#   12668 (201)
#   12669 (215)
#   12670 (209)
#   12671 (200)
#   12814 (85)
#   12819 (84)
#   12835 (83)
#   12836 (81)
